	443	0.5
     0	     0	-1559.489998
     1	     1	-1562.737891
     2	     2	-1563.668919
     3	     3	-1564.278490
     4	     4	-1565.274842
     5	     5	-1566.405300
     6	     6	-1567.035109
     7	     7	-1567.734777
     8	     8	-1568.489504
     9	     9	-1569.220241
    10	    10	-1569.749031
    11	    11	-1570.211080
    12	    12	-1571.187822
    13	    13	-1571.445041
    14	    14	-1571.802649
    15	    15	-1572.470135
    16	    16	-1573.026272
    17	    17	-1574.200059
    19	    18	-1574.356376
    20	    19	-1575.182995
    21	    20	-1575.890769
    22	    21	-1576.182728
    23	    22	-1576.542286
    24	    23	-1576.915644
    25	    24	-1577.228827
    26	    25	-1577.479381
    27	    26	-1578.054881
    28	    27	-1579.112271
    29	    28	-1579.416271
    30	    29	-1579.793204
    31	    30	-1580.284652
    32	    31	-1580.548536
    33	    32	-1580.812270
    34	    33	-1581.113260
    35	    34	-1581.363497
    36	    35	-1581.612705
    37	    36	-1581.988226
    38	    37	-1582.147854
    39	    38	-1582.315844
    40	    39	-1582.640672
    41	    40	-1582.825180
    42	    41	-1583.070542
    43	    42	-1583.230108
    44	    43	-1583.611664
    45	    44	-1583.931750
    46	    45	-1584.228417
    47	    46	-1584.364697
    48	    47	-1584.680413
    49	    48	-1584.916101
    50	    49	-1585.221300
    51	    50	-1585.333439
    52	    51	-1585.495398
    53	    52	-1585.585142
    54	    53	-1585.715072
    55	    54	-1586.028000
    56	    55	-1586.077393
    57	    56	-1586.138587
    58	    57	-1586.295253
    59	    58	-1586.379404
    60	    59	-1586.534444
    61	    60	-1586.837734
    62	    61	-1586.888973
    63	    62	-1586.992917
    64	    63	-1587.135502
    65	    64	-1587.250521
    66	    65	-1587.384907
    67	    66	-1587.539227
    68	    67	-1587.653402
    69	    68	-1587.741412
    70	    69	-1587.888497
    71	    70	-1588.059664
    72	    71	-1588.078950
    73	    72	-1588.210131
    74	    73	-1588.321948
    75	    74	-1588.430827
    76	    75	-1588.581526
    77	    76	-1588.870846
    78	    77	-1588.978549
    79	    78	-1589.069132
    80	    79	-1589.190664
    81	    80	-1589.224872
    82	    81	-1589.314075
    83	    82	-1589.441907
    84	    83	-1589.508847
    85	    84	-1589.744440
    86	    85	-1589.879099
    87	    86	-1589.957572
    88	    87	-1590.129985
    90	    88	-1590.338739
    91	    89	-1590.381687
    92	    90	-1590.667395
    93	    91	-1590.760507
    94	    92	-1590.828720
    95	    93	-1590.829764
    96	    94	-1590.849482
    97	    95	-1590.970039
    98	    96	-1590.991860
    99	    97	-1590.999512
   100	    98	-1591.069946
   101	    99	-1591.178843
   102	   100	-1591.194911
   103	   101	-1591.219370
   104	   102	-1591.307367
   105	   103	-1591.319857
   106	   104	-1591.356333
   107	   105	-1591.515140
   108	   106	-1591.569758
   109	   107	-1591.694888
   110	   108	-1591.725379
   111	   109	-1591.774041
   112	   110	-1591.780814
   113	   111	-1591.890672
   114	   112	-1591.931000
   115	   113	-1591.984478
   116	   114	-1592.040732
   117	   115	-1592.125148
   118	   116	-1592.145963
   119	   117	-1592.265390
   120	   118	-1592.298776
   121	   119	-1592.392329
   123	   120	-1592.451433
   124	   121	-1592.516775
   125	   122	-1592.531950
   126	   123	-1592.565177
   128	   124	-1592.603880
   129	   125	-1592.647299
   130	   126	-1592.658617
   131	   127	-1592.690681
   132	   128	-1592.740783
   133	   129	-1592.748937
   134	   130	-1592.776461
   135	   131	-1592.807032
   136	   132	-1592.812360
