	443	0.5
     0	     0	-1582.915280
     1	     1	-1583.679784
     2	     2	-1584.124590
     3	     3	-1584.207168
     4	     4	-1584.266592
     5	     5	-1584.992406
     7	     6	-1585.008907
     9	     7	-1585.160960
    10	     8	-1585.229759
    11	     9	-1585.564100
    12	    10	-1585.779907
    13	    11	-1585.975270
    15	    12	-1586.118532
    16	    13	-1586.226316
    17	    14	-1586.352785
    18	    15	-1586.481802
    19	    16	-1586.723829
    20	    17	-1586.939915
    21	    18	-1586.965542
    22	    19	-1587.198526
    23	    20	-1587.223421
    25	    21	-1587.664921
    27	    22	-1587.739279
    28	    23	-1587.794504
    29	    24	-1587.890291
    30	    25	-1588.015322
    31	    26	-1588.145522
    32	    27	-1588.187909
    33	    28	-1588.455917
    34	    29	-1588.620892
    36	    30	-1588.664438
    37	    31	-1589.052398
    38	    32	-1589.139716
    39	    33	-1589.197917
    40	    34	-1589.245621
    41	    35	-1589.270206
    42	    36	-1589.494763
    43	    37	-1589.504198
    44	    38	-1589.577296
    45	    39	-1589.635351
    46	    40	-1589.862535
    47	    41	-1589.978656
    48	    42	-1590.085062
    49	    43	-1590.108367
    50	    44	-1590.246917
    51	    45	-1590.333577
    52	    46	-1590.389277
    53	    47	-1590.479043
    54	    48	-1590.492506
    55	    49	-1590.580918
    56	    50	-1590.659413
    57	    51	-1590.675133
    58	    52	-1590.854306
    59	    53	-1590.991509
    60	    54	-1591.045091
    61	    55	-1591.047687
    62	    56	-1591.138577
    63	    57	-1591.215756
    64	    58	-1591.286248
    66	    59	-1591.332348
    67	    60	-1591.340888
    68	    61	-1591.371484
    69	    62	-1591.443909
    70	    63	-1591.474847
    71	    64	-1591.573084
    72	    65	-1591.615366
    73	    66	-1591.661691
    74	    67	-1591.754475
    76	    68	-1591.779617
    77	    69	-1591.814685
    78	    70	-1591.823816
    79	    71	-1591.832709
    80	    72	-1591.907393
    81	    73	-1591.959794
    82	    74	-1592.071406
    83	    75	-1592.182651
    85	    76	-1592.250763
    86	    77	-1592.289298
    87	    78	-1592.334880
    88	    79	-1592.351702
    89	    80	-1592.357413
    90	    81	-1592.459520
    91	    82	-1592.467077
    93	    83	-1592.537745
    94	    84	-1592.577930
    95	    85	-1592.586421
    96	    86	-1592.606685
    97	    87	-1592.623960
    98	    88	-1592.663140
    99	    89	-1592.674344
   100	    90	-1592.681922
   101	    91	-1592.689926
   102	    92	-1592.732678
   103	    93	-1592.783171
   104	    94	-1592.799693
   105	    95	-1592.815491
   106	    96	-1592.851713
   107	    97	-1592.906447
   108	    98	-1592.908670
   109	    99	-1592.927258
   110	   100	-1592.975823
   111	   101	-1593.046886
   112	   102	-1593.090079
   113	   103	-1593.092725
   114	   104	-1593.099541
   115	   105	-1593.130090
   116	   106	-1593.146904
   117	   107	-1593.151453
   118	   108	-1593.191936
   119	   109	-1593.219546
   121	   110	-1593.220718
   122	   111	-1593.223114
   123	   112	-1593.247453
   124	   113	-1593.253175
   125	   114	-1593.273725
   126	   115	-1593.287752
   127	   116	-1593.295833
   128	   117	-1593.320287
   129	   118	-1593.328472
   130	   119	-1593.333524
   131	   120	-1593.350883
   132	   121	-1593.365129
   133	   122	-1593.372685
   135	   123	-1593.387243
   136	   124	-1593.401720
   137	   125	-1593.425162
   138	   126	-1593.439169
   139	   127	-1593.449923
   142	   128	-1593.451150
   143	   129	-1593.452676
