	443	0.5
     0	     0	-1550.220535
     1	     1	-1553.065547
     2	     2	-1554.196572
     3	     3	-1555.342336
     4	     4	-1556.214529
     5	     5	-1557.119808
     6	     6	-1558.543070
     7	     7	-1558.991107
     8	     8	-1559.448087
     9	     9	-1559.771988
    10	    10	-1560.480671
    11	    11	-1560.717498
    12	    12	-1561.628878
    13	    13	-1562.509226
    14	    14	-1563.165276
    15	    15	-1563.178772
    16	    16	-1563.933165
    17	    17	-1564.209519
    18	    18	-1564.856244
    19	    19	-1565.431385
    20	    20	-1566.110373
    21	    21	-1566.396987
    22	    22	-1566.963378
    23	    23	-1567.165075
    24	    24	-1567.783114
    25	    25	-1568.400928
    26	    26	-1568.703987
    27	    27	-1568.992847
    28	    28	-1569.216419
    29	    29	-1569.546202
    30	    30	-1570.019553
    31	    31	-1570.375930
    32	    32	-1570.419125
    33	    33	-1570.722695
    34	    34	-1571.461551
    35	    35	-1571.987929
    36	    36	-1572.368192
    37	    37	-1572.817769
    38	    38	-1573.230092
    39	    39	-1573.317734
    40	    40	-1573.703776
    41	    41	-1573.948038
    42	    42	-1574.257521
    43	    43	-1574.903030
    44	    44	-1575.419418
    45	    45	-1575.488397
    46	    46	-1575.583229
    47	    47	-1575.904322
    48	    48	-1576.710576
    49	    49	-1576.818366
    50	    50	-1577.161840
    51	    51	-1577.976725
    53	    52	-1578.373653
    54	    53	-1578.521157
    55	    54	-1578.848535
    56	    55	-1578.964285
    57	    56	-1579.196071
    58	    57	-1579.468582
    59	    58	-1579.625149
    60	    59	-1579.772365
    61	    60	-1580.153531
    62	    61	-1580.361807
    63	    62	-1580.671958
    64	    63	-1580.997777
    65	    64	-1581.142662
    66	    65	-1581.610957
    67	    66	-1581.905414
    68	    67	-1582.031314
    69	    68	-1582.381835
    70	    69	-1582.409163
    71	    70	-1582.597577
    72	    71	-1582.801901
    73	    72	-1582.886573
    74	    73	-1583.144537
    75	    74	-1583.411650
    76	    75	-1583.674898
    77	    76	-1583.918818
    78	    77	-1584.229737
    79	    78	-1584.547914
    80	    79	-1584.550225
    81	    80	-1584.744697
    82	    81	-1584.935793
    83	    82	-1585.112800
    84	    83	-1585.524084
    85	    84	-1585.575335
    86	    85	-1585.761127
    87	    86	-1585.905885
    88	    87	-1586.108221
    89	    88	-1586.215165
    90	    89	-1586.391173
    91	    90	-1586.508175
    92	    91	-1586.733535
    93	    92	-1586.936173
    94	    93	-1587.035626
    95	    94	-1587.154305
    96	    95	-1587.285115
    97	    96	-1587.464426
    98	    97	-1587.545051
    99	    98	-1587.741910
   100	    99	-1587.864182
   101	   100	-1587.889766
   102	   101	-1587.914218
   103	   102	-1588.045654
   104	   103	-1588.218959
   105	   104	-1588.537679
   106	   105	-1588.575288
   107	   106	-1588.650662
   108	   107	-1588.718523
   109	   108	-1588.826552
   110	   109	-1588.891941
   112	   110	-1589.059817
   113	   111	-1589.252046
   114	   112	-1589.328684
   115	   113	-1589.405999
   116	   114	-1589.480509
   117	   115	-1589.551926
   118	   116	-1589.615533
   119	   117	-1589.663998
   120	   118	-1589.780986
   121	   119	-1589.810792
   122	   120	-1589.932123
   123	   121	-1589.957750
   124	   122	-1590.024911
   125	   123	-1590.132755
   126	   124	-1590.233482
   127	   125	-1590.264922
   128	   126	-1590.343716
   129	   127	-1590.382995
   130	   128	-1590.468821
   131	   129	-1590.538097
   132	   130	-1590.584963
   133	   131	-1590.676946
   134	   132	-1590.853415
   135	   133	-1590.922318
   136	   134	-1590.926958
   137	   135	-1590.985449
   138	   136	-1591.109627
   139	   137	-1591.116842
   140	   138	-1591.174651
   141	   139	-1591.247720
   142	   140	-1591.281964
   143	   141	-1591.363439
   144	   142	-1591.412072
   145	   143	-1591.485456
   146	   144	-1591.542268
   147	   145	-1591.676135
   150	   146	-1591.716726
   151	   147	-1591.784407
   152	   148	-1591.836977
   153	   149	-1591.839948
   154	   150	-1591.886758
   155	   151	-1591.944804
   156	   152	-1592.057726
   157	   153	-1592.144497
   158	   154	-1592.244057
   159	   155	-1592.266741
   160	   156	-1592.362060
   161	   157	-1592.396314
   162	   158	-1592.443769
   163	   159	-1592.510014
   165	   160	-1592.567570
   166	   161	-1592.572971
   167	   162	-1592.617689
   168	   163	-1592.651529
   169	   164	-1592.748433
   171	   165	-1592.761385
   173	   166	-1592.815469
   174	   167	-1592.840970
   175	   168	-1592.861960
   176	   169	-1592.877101
   178	   170	-1592.887273
   179	   171	-1592.902558
   180	   172	-1592.915281
   181	   173	-1592.931010
   182	   174	-1592.944664
   183	   175	-1592.987863
   184	   176	-1593.011745
   185	   177	-1593.034135
   186	   178	-1593.038909
   187	   179	-1593.060645
   189	   180	-1593.066845
   190	   181	-1593.111956
   191	   182	-1593.126941
   192	   183	-1593.138123
   193	   184	-1593.144192
   194	   185	-1593.156565
   195	   186	-1593.190319
   196	   187	-1593.232741
   197	   188	-1593.237612
   198	   189	-1593.254619
   199	   190	-1593.261292
   200	   191	-1593.274373
   201	   192	-1593.279251
   202	   193	-1593.282630
   203	   194	-1593.284148
   204	   195	-1593.297751
   205	   196	-1593.299321
   207	   197	-1593.303115
   208	   198	-1593.322435
   209	   199	-1593.340551
   217	   200	-1593.359122
   218	   201	-1593.362366
   219	   202	-1593.369635
   220	   203	-1593.378128
   221	   204	-1593.381372
   223	   205	-1593.388338
   224	   206	-1593.404824
   227	   207	-1593.406752
   228	   208	-1593.417471
   229	   209	-1593.433700
   233	   210	-1593.463191
   238	   211	-1593.464683
   241	   212	-1593.472260
   246	   213	-1593.475268
   247	   214	-1593.478928
   250	   215	-1593.484388
   251	   216	-1593.491049
   255	   217	-1593.492945
   260	   218	-1593.501097
   270	   219	-1593.505540
   271	   220	-1593.514292
   277	   221	-1593.518479
   279	   222	-1593.521505
   280	   223	-1593.526527
   284	   224	-1593.529344
   291	   225	-1593.536333
   292	   226	-1593.537773
   304	   227	-1593.542588
   307	   228	-1593.547270
   308	   229	-1593.551774
   309	   230	-1593.552874
   319	   231	-1593.554418
   321	   232	-1593.555593
   327	   233	-1593.557903
   332	   234	-1593.564433
   334	   235	-1593.568121
   337	   236	-1593.584252
   339	   237	-1593.588798
   341	   238	-1593.593992
   343	   239	-1593.600348
   352	   240	-1593.609787
   363	   241	-1593.612540
   366	   242	-1593.622464
   380	   243	-1593.625509
   382	   244	-1593.629369
   397	   245	-1593.632397
   407	   246	-1593.635061
   408	   247	-1593.643931
   413	   248	-1593.655388
   419	   249	-1593.658031
   429	   250	-1593.671040
   435	   251	-1593.674963
   439	   252	-1593.678602
   446	   253	-1593.680487
   447	   254	-1593.686917
   457	   255	-1593.689274
   459	   256	-1593.695185
   463	   257	-1593.701304
   472	   258	-1593.707093
   515	   259	-1593.709022
   527	   260	-1593.712833
   529	   261	-1593.714859
   533	   262	-1593.728210
   540	   263	-1593.735965
   544	   264	-1593.747777
   552	   265	-1593.756824
   566	   266	-1593.758856
   585	   267	-1593.762739
   593	   268	-1593.763838
   635	   269	-1593.764886
   673	   270	-1593.772530
   679	   271	-1593.778838
   681	   272	-1593.780442
   726	   273	-1593.783772
   797	   274	-1593.786004
   798	   275	-1593.803553
   800	   276	-1593.808072
   871	   277	-1593.810508
   915	   278	-1593.817457
   935	   279	-1593.819166
   984	   280	-1593.825691
  1084	   280	-1593.825691
  1108	   281	-1593.828763
  1208	   281	-1593.828763
  1308	   281	-1593.828763
  1408	   281	-1593.828763
  1508	   281	-1593.828763
  1608	   281	-1593.828763
  1708	   281	-1593.828763
  1787	   282	-1593.833327
  1838	   283	-1593.842468
  1938	   283	-1593.842542
  1969	   284	-1593.844496
  1978	   285	-1593.845987
  2078	   285	-1593.846021
  2178	   285	-1593.846021
  2278	   285	-1593.846021
  2345	   286	-1593.851652
  2445	   286	-1593.851652
  2545	   286	-1593.851652
  2645	   286	-1593.851652
  2745	   286	-1593.851652
  2845	   286	-1593.851652
  2945	   286	-1593.851652
  3045	   286	-1593.851652
  3145	   286	-1593.851652
  3245	   286	-1593.851652
  3345	   286	-1593.851652
