	443	0.8
     0	     0	-1566.923638
     1	     1	-1569.425142
     2	     2	-1570.465210
     3	     3	-1571.843364
     4	     4	-1572.174340
     5	     5	-1573.063892
     6	     6	-1573.661415
     7	     7	-1574.181669
     8	     8	-1575.087629
     9	     9	-1575.893972
    10	    10	-1576.202470
    11	    11	-1576.809067
    12	    12	-1577.336184
    13	    13	-1577.672206
    14	    14	-1578.142903
    15	    15	-1578.796454
    16	    16	-1579.192163
    17	    17	-1579.546791
    18	    18	-1580.216278
    19	    19	-1580.633857
    20	    20	-1580.780516
    21	    21	-1581.423339
    22	    22	-1581.815764
    23	    23	-1582.330154
    24	    24	-1582.624415
    25	    25	-1582.770164
    26	    26	-1583.058987
    27	    27	-1583.514709
    28	    28	-1583.793124
    29	    29	-1584.106689
    30	    30	-1584.245483
    31	    31	-1584.457910
    32	    32	-1584.727237
    33	    33	-1585.136313
    34	    34	-1585.446304
    35	    35	-1585.859876
    36	    36	-1585.886487
    37	    37	-1586.060320
    38	    38	-1586.655782
    39	    39	-1586.827239
    40	    40	-1586.942787
    41	    41	-1587.144914
    42	    42	-1587.474039
    43	    43	-1587.802947
    44	    44	-1588.038697
    45	    45	-1588.219889
    46	    46	-1588.615777
    47	    47	-1588.910341
    48	    48	-1589.233054
    49	    49	-1589.472003
    50	    50	-1589.630509
    51	    51	-1589.898055
    52	    52	-1590.061626
    53	    53	-1590.293552
    54	    54	-1590.406649
    55	    55	-1590.728925
    56	    56	-1590.779472
    57	    57	-1590.981740
    58	    58	-1591.154129
    59	    59	-1591.182657
    60	    60	-1591.470461
    61	    61	-1591.902650
    62	    62	-1591.960224
    63	    63	-1592.008807
    64	    64	-1592.200097
    65	    65	-1592.290903
    66	    66	-1592.479443
    67	    67	-1592.655886
    68	    68	-1592.890046
    69	    69	-1592.907229
    70	    70	-1593.475734
    71	    71	-1593.552709
    72	    72	-1593.735259
    73	    73	-1593.935253
    74	    74	-1593.947861
    75	    75	-1594.208943
    76	    76	-1594.365490
    77	    77	-1594.477858
    78	    78	-1594.545136
    79	    79	-1594.580085
    80	    80	-1594.845620
    81	    81	-1594.967636
    82	    82	-1595.044929
    84	    83	-1595.207572
    85	    84	-1595.438456
    86	    85	-1595.677736
    88	    86	-1595.843696
    89	    87	-1596.002184
    90	    88	-1596.155601
    91	    89	-1596.197313
    92	    90	-1596.308948
    93	    91	-1596.434943
    94	    92	-1596.544551
    96	    93	-1596.785542
    97	    94	-1596.835573
    98	    95	-1596.912905
    99	    96	-1596.922913
   100	    97	-1596.999301
   101	    98	-1597.125668
   102	    99	-1597.271876
   103	   100	-1597.390065
   104	   101	-1597.485602
   106	   102	-1597.521024
   107	   103	-1597.643891
   108	   104	-1597.672551
   109	   105	-1597.692912
   110	   106	-1597.869768
   111	   107	-1597.998743
   112	   108	-1598.093146
   113	   109	-1598.132143
   114	   110	-1598.171792
   117	   111	-1598.189943
   119	   112	-1598.214738
   120	   113	-1598.273563
   121	   114	-1598.313117
   122	   115	-1598.321993
   123	   116	-1598.372598
   124	   117	-1598.383979
   125	   118	-1598.429053
   126	   119	-1598.456570
   127	   120	-1598.469090
   128	   121	-1598.514937
   129	   122	-1598.532775
   130	   123	-1598.619585
   131	   124	-1598.645739
   134	   125	-1598.682438
   136	   126	-1598.709817
   138	   127	-1598.754475
   139	   128	-1598.786594
   142	   129	-1598.827477
   144	   130	-1598.866875
   145	   131	-1598.885633
   146	   132	-1598.895764
   147	   133	-1598.924028
   148	   134	-1598.942795
   151	   135	-1598.966055
   153	   136	-1598.968266
   154	   137	-1598.988010
   156	   138	-1599.027364
   159	   139	-1599.069346
   162	   140	-1599.086653
   165	   141	-1599.097392
   166	   142	-1599.109027
   169	   143	-1599.122931
   170	   144	-1599.133733
   171	   145	-1599.169790
   175	   146	-1599.193325
   176	   147	-1599.203591
   178	   148	-1599.209860
   192	   149	-1599.215264
   194	   150	-1599.217502
   195	   151	-1599.226128
   203	   152	-1599.228369
   208	   153	-1599.236904
   209	   154	-1599.265450
   230	   155	-1599.273830
   233	   156	-1599.281490
   242	   157	-1599.284314
   250	   158	-1599.287930
   259	   159	-1599.290065
   260	   160	-1599.318389
   261	   161	-1599.334493
   262	   162	-1599.340406
   266	   163	-1599.344819
   303	   164	-1599.348987
   325	   165	-1599.362605
   355	   166	-1599.368842
   362	   167	-1599.385720
   389	   168	-1599.406872
   407	   169	-1599.417385
   417	   170	-1599.425799
   517	   170	-1599.425799
   537	   171	-1599.428130
   548	   172	-1599.431555
   549	   173	-1599.433450
   571	   174	-1599.440616
   588	   175	-1599.450298
   589	   176	-1599.452822
   675	   177	-1599.458275
   775	   177	-1599.458275
   875	   177	-1599.458275
   975	   177	-1599.458275
  1075	   177	-1599.458275
  1175	   177	-1599.458275
  1275	   177	-1599.458275
  1325	   178	-1599.461517
  1334	   179	-1599.467076
  1335	   180	-1599.479957
  1408	   181	-1599.482906
  1446	   182	-1599.492054
  1474	   183	-1599.493429
  1476	   184	-1599.494659
  1522	   185	-1599.505575
  1622	   185	-1599.505575
  1722	   185	-1599.505575
  1822	   185	-1599.505575
  1922	   185	-1599.505575
  2022	   185	-1599.505575
  2122	   185	-1599.505575
  2222	   185	-1599.505575
  2322	   185	-1599.505575
  2422	   185	-1599.505575
  2522	   185	-1599.505575
