	443	0.6
  1331	   244	-1598.515476
  1359	   245	-1598.516695
  1384	   246	-1598.520016
  1484	   246	-1598.520017
  1576	   247	-1598.521203
  1676	   247	-1598.521203
  1707	   248	-1598.523479
  1807	   248	-1598.523708
  1907	   248	-1598.523708
  2007	   248	-1598.523708
  2107	   248	-1598.523708
  2207	   248	-1598.523708
  2307	   248	-1598.523708
  2407	   248	-1598.523708
  2507	   248	-1598.523955
  2607	   248	-1598.523955
  2707	   248	-1598.523955
