	443	0.3
     0	     0	-1555.982527
     1	     1	-1558.074607
     2	     2	-1559.232307
     3	     3	-1560.002673
     4	     4	-1560.568585
     5	     5	-1561.023115
     6	     6	-1561.396893
     7	     7	-1562.247820
     8	     8	-1562.703966
     9	     9	-1564.085582
    10	    10	-1564.363881
    11	    11	-1565.530345
    12	    12	-1566.083789
    13	    13	-1566.586693
    14	    14	-1566.814445
    15	    15	-1566.947886
    16	    16	-1567.679373
    17	    17	-1567.870373
    18	    18	-1568.578084
    19	    19	-1569.012291
    20	    20	-1569.257958
    21	    21	-1569.350919
    22	    22	-1569.856975
    23	    23	-1570.303446
    24	    24	-1570.557966
    25	    25	-1571.008971
    26	    26	-1571.334367
    27	    27	-1571.669710
    28	    28	-1571.679556
    29	    29	-1571.855894
    30	    30	-1572.088354
    31	    31	-1572.127755
    32	    32	-1572.320539
    33	    33	-1572.549538
    34	    34	-1572.820455
    35	    35	-1573.046572
    36	    36	-1573.135828
    37	    37	-1573.222494
    38	    38	-1573.423668
    39	    39	-1573.609984
    40	    40	-1573.741101
    41	    41	-1573.801056
    42	    42	-1573.988674
    43	    43	-1574.091854
    44	    44	-1574.360471
    45	    45	-1574.437089
    46	    46	-1574.761725
    47	    47	-1574.879607
    48	    48	-1574.967579
    49	    49	-1575.274455
    50	    50	-1575.310056
    51	    51	-1575.380905
    52	    52	-1575.404262
    53	    53	-1575.639417
    54	    54	-1575.749175
    55	    55	-1575.813011
    56	    56	-1575.837991
    57	    57	-1576.010024
    58	    58	-1576.159732
    60	    59	-1576.269812
    61	    60	-1576.394852
    62	    61	-1576.505322
    63	    62	-1576.659659
    65	    63	-1576.753924
    66	    64	-1576.893075
    67	    65	-1577.005091
    68	    66	-1577.135484
    69	    67	-1577.222232
    70	    68	-1577.432332
    72	    69	-1577.528104
    73	    70	-1577.616375
    74	    71	-1577.725516
    76	    72	-1577.808734
    78	    73	-1577.954506
    79	    74	-1578.064576
    80	    75	-1578.078950
    81	    76	-1578.137376
    83	    77	-1578.187258
    84	    78	-1578.267851
    85	    79	-1578.290901
    86	    80	-1578.296984
    87	    81	-1578.359509
    88	    82	-1578.404479
    89	    83	-1578.471256
    90	    84	-1578.499196
    91	    85	-1578.528953
    92	    86	-1578.545554
    93	    87	-1578.597102
    94	    88	-1578.685376
    95	    89	-1578.705099
    96	    90	-1578.721827
    97	    91	-1578.756720
    98	    92	-1578.782843
    99	    93	-1578.819062
   100	    94	-1578.868422
   101	    95	-1578.915817
   103	    96	-1578.956363
   104	    97	-1578.972461
   105	    98	-1579.083514
   107	    99	-1579.120731
   108	   100	-1579.151226
   109	   101	-1579.175055
   110	   102	-1579.218208
   111	   103	-1579.275276
   112	   104	-1579.307911
   113	   105	-1579.347812
   114	   106	-1579.412313
   116	   107	-1579.437398
   117	   108	-1579.459688
   120	   109	-1579.493521
   121	   110	-1579.501963
   123	   111	-1579.521215
   124	   112	-1579.588378
   125	   113	-1579.604996
   126	   114	-1579.624616
   127	   115	-1579.701977
   128	   116	-1579.754052
   133	   117	-1579.779365
   134	   118	-1579.783605
   135	   119	-1579.794841
   136	   120	-1579.799597
   138	   121	-1579.838209
   139	   122	-1579.861449
   146	   123	-1579.905016
   148	   124	-1579.907281
   151	   125	-1579.931572
   154	   126	-1579.944414
   155	   127	-1579.957594
   160	   128	-1579.962730
   161	   129	-1579.967870
   165	   130	-1579.975748
   166	   131	-1579.990240
   172	   132	-1579.992840
   173	   133	-1580.003997
   174	   134	-1580.008017
   175	   135	-1580.009778
   176	   136	-1580.021814
   181	   137	-1580.023852
   182	   138	-1580.060386
   183	   139	-1580.065409
   188	   140	-1580.069619
   195	   141	-1580.074695
   196	   142	-1580.078800
   197	   143	-1580.123196
   215	   144	-1580.130717
   224	   145	-1580.141932
   225	   146	-1580.144483
   260	   147	-1580.146057
   295	   148	-1580.149558
   394	   149	-1580.167453
   417	   150	-1580.177048
   456	   151	-1580.182702
   524	   152	-1580.184478
   525	   153	-1580.187683
   594	   154	-1580.189012
   620	   155	-1580.192176
   624	   156	-1580.203594
   628	   157	-1580.224268
   685	   158	-1580.226417
   785	   158	-1580.226417
   885	   158	-1580.226417
   914	   159	-1580.241306
  1014	   159	-1580.241306
  1074	   160	-1580.242381
  1174	   160	-1580.242381
  1274	   160	-1580.242381
  1374	   160	-1580.242381
  1474	   160	-1580.242381
  1574	   160	-1580.242381
  1674	   160	-1580.242381
  1774	   160	-1580.242381
  1874	   160	-1580.242381
  1974	   160	-1580.242381
  2074	   160	-1580.242381
