	443	0.4
     0	     0	-1557.617125
     1	     1	-1560.255006
     2	     2	-1561.128250
     3	     3	-1562.899266
     4	     4	-1563.950714
     5	     5	-1564.776959
     6	     6	-1565.126175
     7	     7	-1566.203639
     8	     8	-1566.888821
     9	     9	-1567.652492
    10	    10	-1568.096747
    11	    11	-1568.471459
    12	    12	-1569.036477
    13	    13	-1569.829543
    14	    14	-1570.414798
    15	    15	-1571.184645
    16	    16	-1571.326832
    17	    17	-1571.642176
    18	    18	-1571.991373
    19	    19	-1572.347230
    20	    20	-1572.797446
    21	    21	-1573.164434
    22	    22	-1573.500757
    23	    23	-1574.205850
    24	    24	-1574.772513
    25	    25	-1574.815356
    26	    26	-1575.186104
    27	    27	-1575.777727
    28	    28	-1576.128756
    29	    29	-1576.139551
    30	    30	-1576.597964
    31	    31	-1576.840809
    33	    32	-1576.972287
    34	    33	-1577.115705
    35	    34	-1577.280999
    36	    35	-1577.589141
    37	    36	-1577.725362
    38	    37	-1578.195088
    39	    38	-1578.526459
    40	    39	-1578.614515
    41	    40	-1578.862640
    42	    41	-1579.162612
    43	    42	-1579.377996
    44	    43	-1579.425528
    45	    44	-1579.700256
    46	    45	-1580.022489
    48	    46	-1580.169469
    49	    47	-1580.337451
    50	    48	-1580.621270
    51	    49	-1580.813837
    52	    50	-1581.030171
    53	    51	-1581.150932
    54	    52	-1581.337232
    55	    53	-1581.412307
    56	    54	-1581.490361
    57	    55	-1581.607082
    58	    56	-1581.810618
    59	    57	-1581.989807
    60	    58	-1582.385409
    61	    59	-1582.426280
    62	    60	-1582.450070
    63	    61	-1582.672032
    65	    62	-1582.846026
    66	    63	-1582.935850
    67	    64	-1583.073031
    68	    65	-1583.098823
    69	    66	-1583.359789
    70	    67	-1583.452706
    72	    68	-1583.465014
    73	    69	-1583.557121
    74	    70	-1583.598666
    75	    71	-1583.742033
    76	    72	-1583.903407
    78	    73	-1584.004652
    79	    74	-1584.110753
    80	    75	-1584.154005
    81	    76	-1584.177229
    82	    77	-1584.274787
    83	    78	-1584.325013
    84	    79	-1584.458889
    85	    80	-1584.527716
    86	    81	-1584.759717
    87	    82	-1584.823199
    88	    83	-1584.884522
    89	    84	-1584.904285
    90	    85	-1584.919890
    91	    86	-1584.978038
    93	    87	-1585.078805
    94	    88	-1585.225148
    95	    89	-1585.264240
    96	    90	-1585.449809
    97	    91	-1585.453720
    98	    92	-1585.514353
    99	    93	-1585.518264
   101	    94	-1585.610331
   102	    95	-1585.747271
   103	    96	-1585.771969
   104	    97	-1585.811427
   105	    98	-1585.860781
   106	    99	-1585.864051
   107	   100	-1585.945181
   108	   101	-1586.085078
   109	   102	-1586.097060
   110	   103	-1586.171537
   111	   104	-1586.201701
   112	   105	-1586.206564
   113	   106	-1586.269455
   114	   107	-1586.316115
   115	   108	-1586.418429
   116	   109	-1586.440610
   117	   110	-1586.476258
   118	   111	-1586.527825
   119	   112	-1586.594605
   120	   113	-1586.610016
   121	   114	-1586.716175
   122	   115	-1586.717185
   123	   116	-1586.783401
   125	   117	-1586.825022
   127	   118	-1586.872851
   128	   119	-1586.878623
   129	   120	-1586.886873
   130	   121	-1586.946101
   131	   122	-1586.953929
   132	   123	-1586.966039
   133	   124	-1587.001764
   134	   125	-1587.007536
   135	   126	-1587.014162
   137	   127	-1587.127365
   138	   128	-1587.175506
   139	   129	-1587.225354
   140	   130	-1587.233282
   141	   131	-1587.239127
   142	   132	-1587.258390
   143	   133	-1587.298051
   145	   134	-1587.311133
   147	   135	-1587.341650
   149	   136	-1587.355136
   150	   137	-1587.386005
   153	   138	-1587.426437
   155	   139	-1587.433214
   156	   140	-1587.460440
   157	   141	-1587.515142
   159	   142	-1587.518616
   160	   143	-1587.548468
   161	   144	-1587.552721
   162	   145	-1587.595881
   167	   146	-1587.601160
   168	   147	-1587.609719
   169	   148	-1587.635671
   170	   149	-1587.644590
   172	   150	-1587.648080
   173	   151	-1587.652945
   174	   152	-1587.658150
   175	   153	-1587.660516
   177	   154	-1587.678995
   178	   155	-1587.687638
   179	   156	-1587.710620
   181	   157	-1587.717217
   182	   158	-1587.737779
   183	   159	-1587.768396
   187	   160	-1587.769495
   189	   161	-1587.770559
   190	   162	-1587.771687
   192	   163	-1587.779667
   196	   164	-1587.787418
   205	   165	-1587.805439
   210	   166	-1587.809268
   211	   167	-1587.822842
   226	   168	-1587.828111
   227	   169	-1587.830706
   228	   170	-1587.836038
   229	   171	-1587.838040
   230	   172	-1587.840353
   232	   173	-1587.841656
   235	   174	-1587.864266
   239	   175	-1587.876587
   244	   176	-1587.882345
   264	   177	-1587.894276
   283	   178	-1587.907783
   304	   179	-1587.911002
   307	   180	-1587.919139
   317	   181	-1587.920479
   319	   182	-1587.949012
   419	   182	-1587.949012
   483	   183	-1587.962179
   583	   183	-1587.962179
   683	   183	-1587.962179
   687	   184	-1587.964084
   689	   185	-1587.966650
   716	   186	-1587.981172
   816	   186	-1587.981302
   875	   187	-1587.982465
   881	   188	-1587.993224
   981	   188	-1587.993224
