	443	0.5
     0	     0	-1582.114950
     1	     1	-1582.944862
     2	     2	-1583.274782
     5	     3	-1583.696522
     6	     4	-1583.822738
     7	     5	-1583.997449
     9	     6	-1584.152048
    10	     7	-1584.549390
    11	     8	-1584.608618
    13	     9	-1584.889903
    14	    10	-1584.923248
    15	    11	-1585.075657
    16	    12	-1585.422434
    17	    13	-1585.643136
    19	    14	-1585.853572
    20	    15	-1586.007696
    21	    16	-1586.403726
    23	    17	-1586.435246
    24	    18	-1586.640100
    25	    19	-1586.720070
    26	    20	-1586.748148
    27	    21	-1586.879750
    28	    22	-1587.065429
    29	    23	-1587.168732
    30	    24	-1587.278926
    31	    25	-1587.486939
    32	    26	-1587.556827
    33	    27	-1587.626417
    34	    28	-1587.730129
    35	    29	-1587.810835
    36	    30	-1588.057716
    37	    31	-1588.105989
    38	    32	-1588.214963
    39	    33	-1588.599933
    40	    34	-1588.705241
    41	    35	-1588.771099
    42	    36	-1588.954951
    43	    37	-1588.995026
    44	    38	-1589.015012
    45	    39	-1589.191070
    46	    40	-1589.307574
    47	    41	-1589.421631
    48	    42	-1589.440618
    49	    43	-1589.545830
    50	    44	-1589.720311
    51	    45	-1589.834936
    53	    46	-1589.928768
    54	    47	-1589.987387
    55	    48	-1590.145407
    56	    49	-1590.307348
    57	    50	-1590.314939
    58	    51	-1590.503760
    59	    52	-1590.608898
    60	    53	-1590.674761
    61	    54	-1590.728071
    62	    55	-1590.856045
    63	    56	-1590.923396
    64	    57	-1590.951493
    65	    58	-1591.009202
    66	    59	-1591.022158
    67	    60	-1591.100172
    68	    61	-1591.180550
    69	    62	-1591.202948
    70	    63	-1591.279571
    71	    64	-1591.353880
    72	    65	-1591.428455
    73	    66	-1591.451803
    74	    67	-1591.536266
    75	    68	-1591.597006
    76	    69	-1591.632935
    77	    70	-1591.731758
    78	    71	-1591.760429
    79	    72	-1591.794793
    80	    73	-1591.847929
    81	    74	-1591.897060
    82	    75	-1591.903189
    83	    76	-1591.977551
    84	    77	-1592.002304
    85	    78	-1592.024873
    86	    79	-1592.103024
    87	    80	-1592.125708
    88	    81	-1592.165870
    89	    82	-1592.261012
    90	    83	-1592.299199
    92	    84	-1592.330086
    93	    85	-1592.337687
    94	    86	-1592.357860
    95	    87	-1592.526428
    96	    88	-1592.551965
    97	    89	-1592.594633
    98	    90	-1592.698324
    99	    91	-1592.722112
   100	    92	-1592.740154
   101	    93	-1592.758750
   102	    94	-1592.813358
   103	    95	-1592.820762
   105	    96	-1592.830969
   106	    97	-1592.860044
   107	    98	-1592.885553
   108	    99	-1592.936561
   110	   100	-1592.961476
   111	   101	-1592.989764
   112	   102	-1593.015537
   113	   103	-1593.031547
   115	   104	-1593.052523
   116	   105	-1593.077034
   117	   106	-1593.115208
   118	   107	-1593.134637
   119	   108	-1593.135777
   120	   109	-1593.154053
   121	   110	-1593.171190
   122	   111	-1593.187385
   123	   112	-1593.205365
   124	   113	-1593.207305
   125	   114	-1593.215626
   126	   115	-1593.255477
   127	   116	-1593.295556
   130	   117	-1593.303656
   131	   118	-1593.332634
   132	   119	-1593.356383
   134	   120	-1593.360698
   135	   121	-1593.364252
   136	   122	-1593.365325
   137	   123	-1593.368577
   138	   124	-1593.398537
   139	   125	-1593.415542
   140	   126	-1593.421866
   144	   127	-1593.430405
   145	   128	-1593.436250
   147	   129	-1593.440075
   149	   130	-1593.448376
   151	   131	-1593.454708
   154	   132	-1593.465034
   156	   133	-1593.469749
   157	   134	-1593.475366
   158	   135	-1593.479357
   161	   136	-1593.482654
   162	   137	-1593.496118
   163	   138	-1593.498615
   164	   139	-1593.507496
   166	   140	-1593.514944
   167	   141	-1593.521573
   168	   142	-1593.526007
   169	   143	-1593.532828
   170	   144	-1593.537613
   171	   145	-1593.547921
   179	   146	-1593.556258
   181	   147	-1593.557535
   182	   148	-1593.565195
   184	   149	-1593.568783
   185	   150	-1593.577138
   191	   151	-1593.580448
   194	   152	-1593.582078
   195	   153	-1593.583526
   200	   154	-1593.585968
   201	   155	-1593.589047
   224	   156	-1593.593756
   231	   157	-1593.597494
   239	   158	-1593.616251
   244	   159	-1593.624208
   249	   160	-1593.630466
   250	   161	-1593.634971
   252	   162	-1593.637001
   256	   163	-1593.639508
   257	   164	-1593.643624
   262	   165	-1593.656031
   264	   166	-1593.658234
   268	   167	-1593.661429
   274	   168	-1593.666942
   276	   169	-1593.671158
   290	   170	-1593.674093
   307	   171	-1593.677966
   309	   172	-1593.684529
   310	   173	-1593.687901
   316	   174	-1593.691464
