	443	0.3
     0	     0	-1565.201442
     1	     1	-1565.922328
     2	     2	-1566.433990
     3	     3	-1566.513361
     4	     4	-1566.791368
     7	     5	-1566.924601
     8	     6	-1567.026484
     9	     7	-1567.080321
    10	     8	-1567.432347
    11	     9	-1567.689425
    12	    10	-1567.876333
    13	    11	-1567.971987
    14	    12	-1568.112632
    15	    13	-1568.220519
    16	    14	-1568.238158
    17	    15	-1568.380291
    18	    16	-1568.527999
    19	    17	-1568.617196
    20	    18	-1568.763056
    21	    19	-1569.099241
    22	    20	-1569.139775
    23	    21	-1569.217847
    24	    22	-1569.286468
    25	    23	-1569.548109
    26	    24	-1569.595944
    27	    25	-1569.802032
    29	    26	-1569.932288
    30	    27	-1570.026935
    31	    28	-1570.127854
    32	    29	-1570.158854
    33	    30	-1570.331438
    34	    31	-1570.393381
    35	    32	-1570.562840
    36	    33	-1570.658986
    37	    34	-1570.688007
    38	    35	-1570.756298
    39	    36	-1570.955302
    41	    37	-1571.073581
    42	    38	-1571.180460
    44	    39	-1571.307969
    45	    40	-1571.424923
    46	    41	-1571.514935
    47	    42	-1571.683691
    48	    43	-1571.711493
    49	    44	-1571.777827
    50	    45	-1571.880234
    52	    46	-1571.979225
    53	    47	-1572.103245
    54	    48	-1572.235395
    55	    49	-1572.320817
    57	    50	-1572.369772
    58	    51	-1572.556637
    60	    52	-1572.788279
    62	    53	-1572.810560
    64	    54	-1572.902569
    65	    55	-1572.933493
    66	    56	-1573.000820
    67	    57	-1573.004428
    68	    58	-1573.105189
    69	    59	-1573.133101
    70	    60	-1573.159734
    71	    61	-1573.187567
    72	    62	-1573.274468
    73	    63	-1573.340567
    74	    64	-1573.433531
    75	    65	-1573.470955
    76	    66	-1573.573722
    77	    67	-1573.629130
    79	    68	-1573.675299
    80	    69	-1573.729995
    81	    70	-1573.752811
    82	    71	-1573.799155
    85	    72	-1573.803699
    87	    73	-1573.836636
    88	    74	-1573.925919
    89	    75	-1573.932128
    90	    76	-1573.992526
    91	    77	-1573.994822
    92	    78	-1574.052110
    93	    79	-1574.093365
    94	    80	-1574.153362
    95	    81	-1574.190084
    97	    82	-1574.210483
    98	    83	-1574.217807
    99	    84	-1574.247173
   100	    85	-1574.250932
   101	    86	-1574.287336
   102	    87	-1574.308472
   103	    88	-1574.347565
   104	    89	-1574.357389
   107	    90	-1574.384895
   108	    91	-1574.398605
   109	    92	-1574.444479
   110	    93	-1574.474820
   111	    94	-1574.476384
   112	    95	-1574.503779
   114	    96	-1574.515882
   115	    97	-1574.533099
   116	    98	-1574.545961
   117	    99	-1574.582992
   122	   100	-1574.604399
   123	   101	-1574.618456
   126	   102	-1574.627891
   127	   103	-1574.650398
   131	   104	-1574.655874
   133	   105	-1574.656994
   134	   106	-1574.669551
   135	   107	-1574.672567
   136	   108	-1574.678155
   137	   109	-1574.689728
   138	   110	-1574.691357
   139	   111	-1574.695855
   140	   112	-1574.698870
   141	   113	-1574.702314
   142	   114	-1574.709308
   144	   115	-1574.718864
   145	   116	-1574.728740
   146	   117	-1574.754682
   147	   118	-1574.762340
   148	   119	-1574.766492
   149	   120	-1574.770699
   152	   121	-1574.790056
   153	   122	-1574.799889
   157	   123	-1574.809414
   160	   124	-1574.815644
   164	   125	-1574.828378
   165	   126	-1574.834135
   167	   127	-1574.837088
   168	   128	-1574.840886
   169	   129	-1574.851952
   170	   130	-1574.859790
   171	   131	-1574.873846
   172	   132	-1574.881942
   173	   133	-1574.886420
   174	   134	-1574.890085
   180	   135	-1574.901780
   181	   136	-1574.909238
   184	   137	-1574.925426
   187	   138	-1574.950279
   200	   139	-1574.953814
   205	   140	-1574.969618
   212	   141	-1574.971469
   220	   142	-1574.972580
   224	   143	-1574.978420
   229	   144	-1574.980072
   231	   145	-1574.982573
   244	   146	-1574.986493
   246	   147	-1574.988201
   251	   148	-1574.991568
   253	   149	-1574.993364
   254	   150	-1574.994602
   296	   151	-1574.996664
   331	   152	-1575.005074
   338	   153	-1575.008855
   344	   154	-1575.010243
   346	   155	-1575.012651
   366	   156	-1575.020554
   369	   157	-1575.021652
   391	   158	-1575.026095
   412	   159	-1575.027213
   419	   160	-1575.028418
   519	   160	-1575.028418
   619	   160	-1575.028419
   719	   160	-1575.028419
   819	   160	-1575.028493
   919	   160	-1575.028493
  1019	   160	-1575.028493
  1119	   160	-1575.028493
  1219	   160	-1575.028493
  1319	   160	-1575.028506
  1419	   160	-1575.028506
