3285	0.000000
1	27.812400	27.812400	27.812400
1	25.825800	25.825800	27.812400
1	29.799000	25.825800	27.812400
1	25.825800	29.799000	27.812400
1	29.799000	29.799000	27.812400
1	27.812400	25.825800	25.825800
1	25.825800	27.812400	25.825800
1	27.812400	29.799000	25.825800
1	29.799000	27.812400	25.825800
1	27.812400	25.825800	29.799000
1	25.825800	27.812400	29.799000
1	27.812400	29.799000	29.799000
0	29.799000	27.812400	29.799000
1	27.812400	27.812400	23.839200
1	27.812400	23.839200	27.812400
1	23.839200	27.812400	27.812400
1	31.785600	27.812400	27.812400
1	27.812400	31.785600	27.812400
1	27.812400	27.812400	31.785600
1	25.825800	25.825800	23.839200
0	29.799000	25.825800	23.839200
1	25.825800	29.799000	23.839200
1	29.799000	29.799000	23.839200
1	25.825800	25.825800	31.785600
1	29.799000	25.825800	31.785600
1	25.825800	29.799000	31.785600
1	29.799000	29.799000	31.785600
1	23.839200	25.825800	25.825800
1	25.825800	23.839200	25.825800
1	29.799000	23.839200	25.825800
1	31.785600	25.825800	25.825800
0	23.839200	29.799000	25.825800
1	31.785600	29.799000	25.825800
1	25.825800	31.785600	25.825800
0	29.799000	31.785600	25.825800
1	23.839200	25.825800	29.799000
1	25.825800	23.839200	29.799000
1	29.799000	23.839200	29.799000
1	31.785600	25.825800	29.799000
1	23.839200	29.799000	29.799000
1	31.785600	29.799000	29.799000
1	25.825800	31.785600	29.799000
1	29.799000	31.785600	29.799000
1	27.812400	23.839200	23.839200
1	23.839200	27.812400	23.839200
1	31.785600	27.812400	23.839200
1	27.812400	31.785600	23.839200
1	23.839200	23.839200	27.812400
1	31.785600	23.839200	27.812400
1	23.839200	31.785600	27.812400
1	31.785600	31.785600	27.812400
1	27.812400	23.839200	31.785600
1	23.839200	27.812400	31.785600
1	31.785600	27.812400	31.785600
1	27.812400	31.785600	31.785600
1	25.825800	21.852600	27.812400
1	29.799000	21.852600	27.812400
1	21.852600	25.825800	27.812400
1	33.772200	25.825800	27.812400
1	21.852600	29.799000	27.812400
1	33.772200	29.799000	27.812400
1	25.825800	33.772200	27.812400
1	29.799000	33.772200	27.812400
1	27.812400	25.825800	21.852600
1	25.825800	27.812400	21.852600
1	27.812400	29.799000	21.852600
1	29.799000	27.812400	21.852600
1	27.812400	21.852600	25.825800
1	21.852600	27.812400	25.825800
1	33.772200	27.812400	25.825800
1	27.812400	33.772200	25.825800
1	27.812400	21.852600	29.799000
1	21.852600	27.812400	29.799000
1	33.772200	27.812400	29.799000
1	27.812400	33.772200	29.799000
1	27.812400	25.825800	33.772200
1	25.825800	27.812400	33.772200
1	27.812400	29.799000	33.772200
1	29.799000	27.812400	33.772200
1	23.839200	23.839200	23.839200
1	31.785600	23.839200	23.839200
1	23.839200	31.785600	23.839200
1	31.785600	31.785600	23.839200
1	23.839200	23.839200	31.785600
1	31.785600	23.839200	31.785600
1	23.839200	31.785600	31.785600
1	31.785600	31.785600	31.785600
1	25.825800	21.852600	23.839200
1	29.799000	21.852600	23.839200
1	21.852600	25.825800	23.839200
1	33.772200	25.825800	23.839200
1	21.852600	29.799000	23.839200
1	33.772200	29.799000	23.839200
1	25.825800	33.772200	23.839200
1	29.799000	33.772200	23.839200
1	25.825800	21.852600	31.785600
1	29.799000	21.852600	31.785600
1	21.852600	25.825800	31.785600
1	33.772200	25.825800	31.785600
0	21.852600	29.799000	31.785600
1	33.772200	29.799000	31.785600
1	25.825800	33.772200	31.785600
1	29.799000	33.772200	31.785600
1	23.839200	25.825800	21.852600
1	25.825800	23.839200	21.852600
1	29.799000	23.839200	21.852600
1	31.785600	25.825800	21.852600
1	23.839200	29.799000	21.852600
1	31.785600	29.799000	21.852600
1	25.825800	31.785600	21.852600
1	29.799000	31.785600	21.852600
1	23.839200	21.852600	25.825800
1	31.785600	21.852600	25.825800
1	21.852600	23.839200	25.825800
1	33.772200	23.839200	25.825800
1	21.852600	31.785600	25.825800
1	23.839200	33.772200	25.825800
1	31.785600	33.772200	25.825800
1	33.772200	31.785600	25.825800
1	23.839200	21.852600	29.799000
1	31.785600	21.852600	29.799000
0	21.852600	23.839200	29.799000
1	33.772200	23.839200	29.799000
1	21.852600	31.785600	29.799000
1	23.839200	33.772200	29.799000
1	31.785600	33.772200	29.799000
1	33.772200	31.785600	29.799000
1	23.839200	25.825800	33.772200
0	25.825800	23.839200	33.772200
1	29.799000	23.839200	33.772200
1	31.785600	25.825800	33.772200
1	23.839200	29.799000	33.772200
1	31.785600	29.799000	33.772200
1	25.825800	31.785600	33.772200
1	29.799000	31.785600	33.772200
1	35.758800	27.812400	27.812400
1	27.812400	35.758800	27.812400
1	27.812400	27.812400	35.758800
1	27.812400	27.812400	19.866000
1	27.812400	19.866000	27.812400
1	19.866000	27.812400	27.812400
1	35.758800	25.825800	25.825800
0	35.758800	29.799000	25.825800
0	25.825800	35.758800	25.825800
1	29.799000	35.758800	25.825800
0	35.758800	25.825800	29.799000
1	35.758800	29.799000	29.799000
1	25.825800	35.758800	29.799000
0	29.799000	35.758800	29.799000
1	25.825800	25.825800	35.758800
1	29.799000	25.825800	35.758800
1	25.825800	29.799000	35.758800
1	29.799000	29.799000	35.758800
1	21.852600	21.852600	27.812400
0	33.772200	21.852600	27.812400
