	3285	0.2
   256	   245	-12240.152214
   257	   246	-12240.266295
   258	   247	-12240.340510
   259	   248	-12240.466816
   260	   249	-12240.514039
   261	   250	-12240.813106
   262	   251	-12240.889962
   263	   252	-12240.912221
   264	   253	-12240.978094
   265	   254	-12241.097008
   266	   255	-12241.315465
   267	   256	-12241.387422
   268	   257	-12241.422416
   269	   258	-12241.460100
   270	   259	-12241.549962
   271	   260	-12241.605520
   272	   261	-12241.721589
   273	   262	-12241.748728
   274	   263	-12241.878958
   275	   264	-12241.929671
   276	   265	-12242.035388
   277	   266	-12242.116602
   278	   267	-12242.283919
   279	   268	-12242.324280
   281	   269	-12242.451125
   282	   270	-12242.478231
   283	   271	-12242.558569
   284	   272	-12242.667600
   285	   273	-12242.680908
   286	   274	-12242.771521
   287	   275	-12242.791541
   288	   276	-12242.952857
   289	   277	-12243.070757
   290	   278	-12243.113504
   291	   279	-12243.269546
   292	   280	-12243.380122
   293	   281	-12243.468395
   294	   282	-12243.614652
   295	   283	-12243.687048
   296	   284	-12243.771114
   297	   285	-12243.808953
   298	   286	-12243.868938
   299	   287	-12243.968256
   300	   288	-12243.987129
   301	   289	-12244.262359
   302	   290	-12244.282264
   303	   291	-12244.285553
   304	   292	-12244.323320
   305	   293	-12244.440564
   306	   294	-12244.445375
   307	   295	-12244.538921
   308	   296	-12244.566496
   309	   297	-12244.641524
   310	   298	-12244.741967
   311	   299	-12244.965597
   312	   300	-12245.004488
   313	   301	-12245.154249
   314	   302	-12245.206904
   315	   303	-12245.252077
   316	   304	-12245.383131
   317	   305	-12245.483464
   318	   306	-12245.567552
   319	   307	-12245.754859
   321	   308	-12245.771323
   322	   309	-12245.881518
   323	   310	-12245.922046
   324	   311	-12246.034273
   325	   312	-12246.079651
   326	   313	-12246.137861
   327	   314	-12246.300992
   328	   315	-12246.373240
   329	   316	-12246.417020
   330	   317	-12246.493355
   331	   318	-12246.607287
   332	   319	-12246.679478
   333	   320	-12246.719491
   334	   321	-12246.751488
   335	   322	-12246.874877
   336	   323	-12246.905125
   337	   324	-12246.999770
   338	   325	-12247.096059
   339	   326	-12247.199331
   340	   327	-12247.265104
   341	   328	-12247.327497
   342	   329	-12247.412364
   343	   330	-12247.500845
   344	   331	-12247.532558
   345	   332	-12247.589075
   346	   333	-12247.685556
   347	   334	-12247.730136
   348	   335	-12247.773564
   349	   336	-12247.834604
   350	   337	-12247.881837
   351	   338	-12247.949400
   352	   339	-12248.034621
   353	   340	-12248.127295
   354	   341	-12248.264182
   355	   342	-12248.282692
   356	   343	-12248.325337
   357	   344	-12248.446046
   358	   345	-12248.538356
   359	   346	-12248.641960
   360	   347	-12248.795371
   361	   348	-12248.875145
   362	   349	-12248.926815
   363	   350	-12248.969807
   364	   351	-12249.040229
   365	   352	-12249.092233
   366	   353	-12249.183495
   367	   354	-12249.231002
   368	   355	-12249.279997
   369	   356	-12249.332948
   370	   357	-12249.518751
   371	   358	-12249.520535
   372	   359	-12249.711102
   373	   360	-12249.789333
   374	   361	-12249.793850
   375	   362	-12249.860048
   376	   363	-12249.896635
   377	   364	-12249.974866
   379	   365	-12249.999763
   380	   366	-12250.063858
   381	   367	-12250.085754
   382	   368	-12250.216131
   383	   369	-12250.309895
   384	   370	-12250.354662
   385	   371	-12250.422404
   386	   372	-12250.446785
   387	   373	-12250.548363
   388	   374	-12250.573244
   389	   375	-12250.638646
   390	   376	-12250.690667
   391	   377	-12250.766304
   392	   378	-12250.809868
   393	   379	-12250.913713
   394	   380	-12250.966471
   395	   381	-12251.011436
   396	   382	-12251.148905
   398	   383	-12251.167153
   399	   384	-12251.180806
   400	   385	-12251.249740
   401	   386	-12251.291614
   402	   387	-12251.343070
   403	   388	-12251.397750
   404	   389	-12251.455022
   405	   390	-12251.603671
   406	   391	-12251.631313
   407	   392	-12251.700426
   408	   393	-12251.776646
   409	   394	-12251.847480
   410	   395	-12251.914057
   411	   396	-12251.986267
   412	   397	-12252.026331
   413	   398	-12252.093035
   414	   399	-12252.157340
   415	   400	-12252.199863
   416	   401	-12252.234757
   417	   402	-12252.264510
   418	   403	-12252.332305
   419	   404	-12252.362640
   420	   405	-12252.394664
   421	   406	-12252.475239
   422	   407	-12252.530530
   423	   408	-12252.585873
   424	   409	-12252.616436
   425	   410	-12252.662816
   426	   411	-12252.731544
   427	   412	-12252.743433
   428	   413	-12252.783618
   429	   414	-12252.859383
   430	   415	-12252.890224
   431	   416	-12252.912444
   432	   417	-12252.994286
   433	   418	-12253.060618
   434	   419	-12253.093179
   435	   420	-12253.204091
   436	   421	-12253.232125
   437	   422	-12253.300065
   438	   423	-12253.345962
   439	   424	-12253.451112
   440	   425	-12253.468977
   441	   426	-12253.534820
   442	   427	-12253.586124
   443	   428	-12253.592430
   444	   429	-12253.634513
   445	   430	-12253.702649
   446	   431	-12253.781975
   447	   432	-12253.848121
   448	   433	-12253.858462
   449	   434	-12253.880373
   450	   435	-12253.965553
   451	   436	-12254.052551
   452	   437	-12254.061962
   453	   438	-12254.070683
   454	   439	-12254.108762
   455	   440	-12254.182402
   456	   441	-12254.195896
   457	   442	-12254.287839
   458	   443	-12254.329428
   459	   444	-12254.399389
   460	   445	-12254.449363
   461	   446	-12254.527811
   462	   447	-12254.580106
   463	   448	-12254.600113
   465	   449	-12254.638817
   466	   450	-12254.673665
   467	   451	-12254.742251
   468	   452	-12254.832486
   469	   453	-12254.867751
   470	   454	-12254.906923
   471	   455	-12254.996655
   472	   456	-12255.041922
   473	   457	-12255.123364
