	443	0.3
     0	     0	-1537.921547
     1	     1	-1540.985811
     2	     2	-1542.223357
     3	     3	-1543.525820
     4	     4	-1544.269709
     5	     5	-1544.692928
     6	     6	-1545.502599
     7	     7	-1546.372718
     8	     8	-1546.964569
     9	     9	-1547.549871
    10	    10	-1548.824419
    11	    11	-1549.478302
    12	    12	-1549.921177
    13	    13	-1550.789344
    14	    14	-1551.221263
    16	    15	-1552.209409
    17	    16	-1552.714785
    18	    17	-1553.033841
    19	    18	-1553.548778
    20	    19	-1554.341602
    21	    20	-1554.837393
    22	    21	-1555.343887
    23	    22	-1556.362660
    24	    23	-1556.605820
    25	    24	-1556.749958
    26	    25	-1556.975748
    27	    26	-1557.317170
    28	    27	-1558.023166
    29	    28	-1558.253318
    30	    29	-1558.586170
    31	    30	-1558.890462
    32	    31	-1559.387444
    33	    32	-1560.425314
    34	    33	-1560.886426
    35	    34	-1561.026769
    36	    35	-1561.531604
    37	    36	-1561.652487
    38	    37	-1561.864879
    39	    38	-1562.109463
    40	    39	-1562.417165
    41	    40	-1562.993280
    42	    41	-1563.217404
    43	    42	-1563.372008
    44	    43	-1563.719115
    45	    44	-1563.962798
    46	    45	-1564.561596
    47	    46	-1564.849333
    48	    47	-1565.280250
    49	    48	-1565.586136
    50	    49	-1566.252106
    51	    50	-1566.425422
    52	    51	-1566.610488
    53	    52	-1566.671769
    54	    53	-1567.000270
    55	    54	-1567.396980
    56	    55	-1567.774881
    58	    56	-1568.119198
    59	    57	-1568.464279
    60	    58	-1568.508624
    61	    59	-1569.160841
    62	    60	-1569.245736
    63	    61	-1569.258510
    64	    62	-1569.558545
    65	    63	-1569.792341
    66	    64	-1569.867023
    67	    65	-1569.908309
    68	    66	-1570.129643
    69	    67	-1570.504063
    70	    68	-1570.720892
    71	    69	-1571.004563
    72	    70	-1571.220180
    73	    71	-1571.635252
    74	    72	-1571.743781
    75	    73	-1571.880798
    76	    74	-1572.220441
    77	    75	-1572.349154
    78	    76	-1572.367245
    79	    77	-1572.855560
    80	    78	-1572.929906
    81	    79	-1573.271197
    82	    80	-1573.406337
    83	    81	-1573.606108
    84	    82	-1573.778632
    86	    83	-1573.948794
    87	    84	-1574.197917
    88	    85	-1574.374849
    89	    86	-1574.552717
    90	    87	-1574.597175
    91	    88	-1574.785364
    92	    89	-1574.878962
    93	    90	-1575.003946
    94	    91	-1575.193557
    95	    92	-1575.280353
    96	    93	-1575.455063
    97	    94	-1575.620027
    98	    95	-1575.781015
    99	    96	-1575.871779
   101	    97	-1575.934559
   102	    98	-1576.003824
   103	    99	-1576.164394
   104	   100	-1576.224295
   105	   101	-1576.337914
   106	   102	-1576.366704
   107	   103	-1576.444442
   108	   104	-1576.622388
   109	   105	-1576.655636
   110	   106	-1576.797485
   111	   107	-1576.857889
   112	   108	-1576.967333
   113	   109	-1576.983980
   114	   110	-1577.058833
   115	   111	-1577.133086
   116	   112	-1577.181226
   117	   113	-1577.314699
   118	   114	-1577.383984
   119	   115	-1577.409547
   120	   116	-1577.559436
   122	   117	-1577.595290
   123	   118	-1577.703854
   124	   119	-1577.715733
   125	   120	-1577.783973
   126	   121	-1577.817262
   127	   122	-1577.886849
   128	   123	-1577.906844
   129	   124	-1577.993938
   130	   125	-1578.032867
   131	   126	-1578.085589
   132	   127	-1578.111553
   133	   128	-1578.251591
   134	   129	-1578.293117
   135	   130	-1578.323961
   136	   131	-1578.389101
   137	   132	-1578.491275
   138	   133	-1578.494946
   139	   134	-1578.543086
   140	   135	-1578.550938
   141	   136	-1578.573421
   142	   137	-1578.626212
   143	   138	-1578.647717
   146	   139	-1578.710322
   147	   140	-1578.843127
   149	   141	-1578.877677
   150	   142	-1578.892166
   151	   143	-1578.936780
   153	   144	-1578.960462
   154	   145	-1579.004990
   155	   146	-1579.031698
   156	   147	-1579.066195
   157	   148	-1579.073247
   158	   149	-1579.076787
   159	   150	-1579.125884
   160	   151	-1579.153735
   161	   152	-1579.187569
   162	   153	-1579.205005
   163	   154	-1579.282013
   165	   155	-1579.289939
   166	   156	-1579.321650
   167	   157	-1579.371020
   168	   158	-1579.429949
   170	   159	-1579.446907
   174	   160	-1579.475237
   175	   161	-1579.482024
   176	   162	-1579.537342
   177	   163	-1579.573572
   178	   164	-1579.598796
   179	   165	-1579.616854
   180	   166	-1579.633516
   181	   167	-1579.648662
   182	   168	-1579.662516
   183	   169	-1579.685471
   184	   170	-1579.699853
   185	   171	-1579.702203
   186	   172	-1579.742499
   187	   173	-1579.752077
   189	   174	-1579.755216
   190	   175	-1579.787949
   193	   176	-1579.793929
   194	   177	-1579.797015
   195	   178	-1579.819913
   196	   179	-1579.892233
   203	   180	-1579.919997
   205	   181	-1579.931318
   206	   182	-1579.948462
   209	   183	-1579.951348
   210	   184	-1579.979812
   211	   185	-1579.981908
   214	   186	-1579.991043
   221	   187	-1580.025080
   224	   188	-1580.035720
   226	   189	-1580.045100
   227	   190	-1580.076329
   235	   191	-1580.080060
   244	   192	-1580.087032
   248	   193	-1580.121626
   256	   194	-1580.128843
   257	   195	-1580.141641
   276	   196	-1580.152145
   277	   197	-1580.154020
   288	   198	-1580.161572
   289	   199	-1580.168147
   293	   200	-1580.173310
   323	   201	-1580.177641
   331	   202	-1580.182373
   355	   203	-1580.188412
   369	   204	-1580.192415
   373	   205	-1580.201006
   390	   206	-1580.202711
   392	   207	-1580.205201
   492	   207	-1580.205201
   572	   208	-1580.215257
   604	   209	-1580.218229
   648	   210	-1580.224270
   656	   211	-1580.233793
   756	   211	-1580.233793
   760	   212	-1580.240443
   860	   212	-1580.240443
   960	   212	-1580.240443
  1060	   212	-1580.240443
  1160	   212	-1580.240443
  1260	   212	-1580.240443
  1360	   212	-1580.240443
  1460	   212	-1580.240443
  1560	   212	-1580.240443
  1660	   212	-1580.240443
  1760	   212	-1580.240443
