	1417	0.5
     0	     0	-5217.209496
     1	     1	-5218.086295
     2	     2	-5218.200327
     3	     3	-5218.216504
     5	     4	-5218.309725
     6	     5	-5218.409139
     7	     6	-5218.527575
     8	     7	-5218.968429
     9	     8	-5219.143305
    10	     9	-5220.003852
    12	    10	-5220.099528
    13	    11	-5220.284273
    14	    12	-5220.615069
    15	    13	-5220.726439
    16	    14	-5220.878137
    17	    15	-5220.959610
    18	    16	-5221.129382
    19	    17	-5221.279833
    20	    18	-5221.606543
    22	    19	-5222.010661
    24	    20	-5222.231446
    25	    21	-5222.566903
    26	    22	-5222.824667
    27	    23	-5222.960181
    29	    24	-5223.204556
    30	    25	-5223.396973
    31	    26	-5223.659777
    32	    27	-5224.406647
    33	    28	-5224.456015
    34	    29	-5224.492331
    35	    30	-5224.746575
    36	    31	-5224.944121
    37	    32	-5225.014478
    39	    33	-5225.249897
    40	    34	-5225.679906
    41	    35	-5225.757299
    42	    36	-5225.794768
    43	    37	-5225.983755
    44	    38	-5226.443334
    45	    39	-5226.551895
    47	    40	-5226.741753
    48	    41	-5226.942908
    49	    42	-5226.971478
    50	    43	-5227.262084
    51	    44	-5227.471931
    52	    45	-5227.541301
    53	    46	-5227.829431
    54	    47	-5227.886766
    55	    48	-5228.019267
    56	    49	-5228.133907
    57	    50	-5228.168951
    58	    51	-5228.255758
    59	    52	-5228.480333
    60	    53	-5228.626099
    61	    54	-5228.790311
    62	    55	-5228.959963
    63	    56	-5229.182395
    64	    57	-5229.271532
    65	    58	-5229.549565
    66	    59	-5229.660272
    67	    60	-5229.709094
    68	    61	-5229.846736
    69	    62	-5229.981783
    70	    63	-5230.029372
    71	    64	-5230.252179
    72	    65	-5230.355660
    73	    66	-5230.510570
    74	    67	-5230.612685
    75	    68	-5230.751910
    76	    69	-5230.924153
    77	    70	-5231.147814
    79	    71	-5231.435259
    80	    72	-5231.462883
    81	    73	-5231.562183
    82	    74	-5231.767012
    83	    75	-5231.971834
    84	    76	-5232.189394
    85	    77	-5232.352474
    86	    78	-5232.449110
    87	    79	-5232.701334
    88	    80	-5232.708555
    89	    81	-5232.784404
    90	    82	-5232.925007
    91	    83	-5233.078775
    92	    84	-5233.095555
    93	    85	-5233.153889
    94	    86	-5233.282568
    95	    87	-5233.438655
    96	    88	-5233.572169
    97	    89	-5233.814614
    98	    90	-5233.977329
    99	    91	-5234.057095
   100	    92	-5234.162839
   101	    93	-5234.271877
   102	    94	-5234.296841
   103	    95	-5234.437619
   104	    96	-5234.538120
   105	    97	-5234.730751
   106	    98	-5234.797420
   107	    99	-5234.885050
   108	   100	-5235.328047
   109	   101	-5235.388759
   110	   102	-5235.531891
   111	   103	-5235.603652
   112	   104	-5235.803084
   113	   105	-5235.858458
   114	   106	-5235.940612
   115	   107	-5236.255361
   116	   108	-5236.308434
   117	   109	-5236.436071
   118	   110	-5236.522056
   119	   111	-5236.567808
   120	   112	-5236.682509
   121	   113	-5236.830456
   122	   114	-5237.027805
   123	   115	-5237.087774
   124	   116	-5237.234252
   125	   117	-5237.278544
   126	   118	-5237.428000
   127	   119	-5237.475212
   128	   120	-5237.599398
   129	   121	-5237.682363
   130	   122	-5237.826733
   131	   123	-5237.959011
   132	   124	-5238.110653
   133	   125	-5238.191497
   134	   126	-5238.289038
   135	   127	-5238.373728
   136	   128	-5238.506550
   137	   129	-5238.634447
   138	   130	-5238.639759
   139	   131	-5238.668037
   140	   132	-5238.740886
   141	   133	-5238.862068
   142	   134	-5239.001399
   143	   135	-5239.082398
   144	   136	-5239.341828
   145	   137	-5239.392222
   146	   138	-5239.503165
   147	   139	-5239.596041
   148	   140	-5239.653471
   149	   141	-5239.748330
   150	   142	-5239.848353
   151	   143	-5239.913343
   152	   144	-5239.968953
   153	   145	-5240.096191
   154	   146	-5240.186558
   155	   147	-5240.321217
   156	   148	-5240.406139
   157	   149	-5240.496175
   158	   150	-5240.543776
   159	   151	-5240.658977
   160	   152	-5240.704098
   161	   153	-5240.821217
   162	   154	-5240.896796
   163	   155	-5240.938602
   164	   156	-5241.093102
   165	   157	-5241.156872
   166	   158	-5241.262800
   167	   159	-5241.358492
   169	   160	-5241.405651
   170	   161	-5241.504068
   171	   162	-5241.570541
   172	   163	-5241.692466
   173	   164	-5241.775886
   174	   165	-5241.953609
   175	   166	-5242.036942
   176	   167	-5242.073511
   177	   168	-5242.226129
   178	   169	-5242.245942
   179	   170	-5242.307823
   180	   171	-5242.381466
   181	   172	-5242.421631
   182	   173	-5242.533896
   183	   174	-5242.610387
   184	   175	-5242.785643
   185	   176	-5242.951418
   187	   177	-5243.071664
   188	   178	-5243.108078
   189	   179	-5243.135709
   190	   180	-5243.201570
   191	   181	-5243.338206
   192	   182	-5243.379728
   193	   183	-5243.424043
   194	   184	-5243.483172
   195	   185	-5243.529644
   196	   186	-5243.631163
   197	   187	-5243.694215
   198	   188	-5243.786049
   199	   189	-5243.805369
   200	   190	-5243.896678
   201	   191	-5243.989196
   202	   192	-5244.023228
   203	   193	-5244.106460
   204	   194	-5244.180192
   205	   195	-5244.195039
   206	   196	-5244.284967
   207	   197	-5244.364002
   208	   198	-5244.470173
   209	   199	-5244.525003
   210	   200	-5244.575581
   211	   201	-5244.599205
   212	   202	-5244.604106
   213	   203	-5244.785808
   215	   204	-5244.792117
   216	   205	-5244.850046
   217	   206	-5244.866112
   218	   207	-5244.921349
   219	   208	-5245.050366
   220	   209	-5245.072048
   221	   210	-5245.157774
   222	   211	-5245.259870
   223	   212	-5245.311212
   224	   213	-5245.329846
   225	   214	-5245.395705
   226	   215	-5245.440012
   227	   216	-5245.469375
   228	   217	-5245.530221
   229	   218	-5245.575750
   230	   219	-5245.657468
   231	   220	-5245.665977
   232	   221	-5245.721028
   233	   222	-5245.724724
   234	   223	-5245.792165
   235	   224	-5245.800562
   236	   225	-5245.947615
   237	   226	-5245.987453
   238	   227	-5246.014575
   240	   228	-5246.034640
   241	   229	-5246.070449
   242	   230	-5246.133458
   243	   231	-5246.157908
   244	   232	-5246.186820
   245	   233	-5246.245003
   246	   234	-5246.343164
   247	   235	-5246.399797
   248	   236	-5246.440220
   249	   237	-5246.505030
   250	   238	-5246.527149
   251	   239	-5246.543531
   252	   240	-5246.582034
   253	   241	-5246.689400
   254	   242	-5246.755280
   255	   243	-5246.771852
   256	   244	-5246.783221
   257	   245	-5246.815176
   258	   246	-5246.858697
   259	   247	-5246.885682
   260	   248	-5246.905219
   261	   249	-5246.987839
   262	   250	-5247.046767
   263	   251	-5247.141761
   264	   252	-5247.236939
   266	   253	-5247.259280
   267	   254	-5247.287995
   268	   255	-5247.330606
   270	   256	-5247.352370
   271	   257	-5247.384199
   272	   258	-5247.449064
   274	   259	-5247.501251
   276	   260	-5247.559229
   277	   261	-5247.640279
   278	   262	-5247.678809
   279	   263	-5247.735425
   280	   264	-5247.758254
   281	   265	-5247.787815
   282	   266	-5247.844806
   284	   267	-5247.880186
   285	   268	-5247.946770
   286	   269	-5247.964443
   287	   270	-5247.974407
   288	   271	-5248.013672
   289	   272	-5248.019289
   290	   273	-5248.027183
   291	   274	-5248.049289
   292	   275	-5248.058297
   293	   276	-5248.079515
   294	   277	-5248.118285
   295	   278	-5248.127667
   297	   279	-5248.150102
   298	   280	-5248.171794
   299	   281	-5248.200076
   301	   282	-5248.229029
   302	   283	-5248.257047
   303	   284	-5248.272723
   304	   285	-5248.313838
   305	   286	-5248.347181
   306	   287	-5248.402465
   307	   288	-5248.431319
   308	   289	-5248.462899
   310	   290	-5248.485603
   311	   291	-5248.513553
   312	   292	-5248.528277
   313	   293	-5248.564947
   314	   294	-5248.570828
   315	   295	-5248.591983
   316	   296	-5248.607502
   317	   297	-5248.628757
   318	   298	-5248.641165
   319	   299	-5248.681995
   320	   300	-5248.702227
   321	   301	-5248.704649
   322	   302	-5248.737131
   323	   303	-5248.770483
   324	   304	-5248.788450
   325	   305	-5248.820809
   326	   306	-5248.834632
   327	   307	-5248.848599
   328	   308	-5248.896418
   329	   309	-5248.906648
   330	   310	-5248.931102
   331	   311	-5248.967137
   332	   312	-5248.987494
   333	   313	-5248.997430
   334	   314	-5249.029040
   336	   315	-5249.062170
   337	   316	-5249.073977
   338	   317	-5249.079713
   339	   318	-5249.090085
   340	   319	-5249.109268
   341	   320	-5249.122596
   342	   321	-5249.128712
   343	   322	-5249.135038
   344	   323	-5249.152721
   345	   324	-5249.192288
   346	   325	-5249.206768
   347	   326	-5249.227934
   348	   327	-5249.259609
   349	   328	-5249.281210
   350	   329	-5249.327972
   351	   330	-5249.361492
   352	   331	-5249.370113
   353	   332	-5249.384836
   354	   333	-5249.411516
   355	   334	-5249.449085
   356	   335	-5249.464611
   357	   336	-5249.472880
   358	   337	-5249.493724
   359	   338	-5249.519123
   360	   339	-5249.545410
   361	   340	-5249.554068
   362	   341	-5249.573534
   363	   342	-5249.636387
   364	   343	-5249.653223
   366	   344	-5249.671114
   368	   345	-5249.691200
   369	   346	-5249.702660
   370	   347	-5249.708329
   371	   348	-5249.712643
   372	   349	-5249.739521
   373	   350	-5249.753425
   374	   351	-5249.781460
   376	   352	-5249.793888
   378	   353	-5249.803992
   379	   354	-5249.839211
   380	   355	-5249.854545
   381	   356	-5249.923464
   383	   357	-5249.933553
   384	   358	-5249.937921
   385	   359	-5249.948715
   386	   360	-5249.977912
   387	   361	-5250.007011
   388	   362	-5250.044563
   389	   363	-5250.061904
   390	   364	-5250.081742
   392	   365	-5250.103776
   393	   366	-5250.137959
   394	   367	-5250.168360
   395	   368	-5250.193864
   396	   369	-5250.199759
   397	   370	-5250.210617
   398	   371	-5250.235184
   399	   372	-5250.254083
   400	   373	-5250.277600
   401	   374	-5250.282557
   402	   375	-5250.297890
   403	   376	-5250.318712
   404	   377	-5250.341574
   406	   378	-5250.350612
   407	   379	-5250.377790
   408	   380	-5250.388300
   409	   381	-5250.417645
   410	   382	-5250.423875
   411	   383	-5250.427038
   412	   384	-5250.429035
   413	   385	-5250.450344
   414	   386	-5250.473450
   415	   387	-5250.480089
   416	   388	-5250.487201
   417	   389	-5250.488682
   418	   390	-5250.493306
   419	   391	-5250.510248
   420	   392	-5250.513787
   422	   393	-5250.527292
   424	   394	-5250.557664
   425	   395	-5250.588067
   427	   396	-5250.592744
   428	   397	-5250.599594
   429	   398	-5250.614091
   430	   399	-5250.631240
   432	   400	-5250.638606
   433	   401	-5250.659396
   434	   402	-5250.669246
   437	   403	-5250.683703
   438	   404	-5250.704086
   439	   405	-5250.724419
   440	   406	-5250.738282
   443	   407	-5250.762498
   445	   408	-5250.768434
   448	   409	-5250.772317
   449	   410	-5250.811069
   450	   411	-5250.824713
   452	   412	-5250.827560
   453	   413	-5250.845700
   456	   414	-5250.854400
   457	   415	-5250.885408
   458	   416	-5250.954007
   459	   417	-5250.955301
   460	   418	-5250.976102
   461	   419	-5250.989458
   462	   420	-5250.991024
   463	   421	-5251.010859
   464	   422	-5251.021506
   467	   423	-5251.043353
   471	   424	-5251.051702
   473	   425	-5251.059038
   474	   426	-5251.082339
   475	   427	-5251.089676
   480	   428	-5251.093812
   481	   429	-5251.106029
   482	   430	-5251.141297
   483	   431	-5251.163016
   486	   432	-5251.178899
   487	   433	-5251.188087
   489	   434	-5251.201490
   490	   435	-5251.204865
   492	   436	-5251.227195
   500	   437	-5251.228201
   504	   438	-5251.231110
   505	   439	-5251.239855
   506	   440	-5251.244226
   507	   441	-5251.245531
   510	   442	-5251.253095
   512	   443	-5251.290039
   514	   444	-5251.297547
   515	   445	-5251.306363
   518	   446	-5251.314897
   522	   447	-5251.319254
   528	   448	-5251.338813
   531	   449	-5251.343290
   532	   450	-5251.347950
   533	   451	-5251.353255
   534	   452	-5251.357300
   537	   453	-5251.367019
   538	   454	-5251.373385
   541	   455	-5251.386219
   545	   456	-5251.392638
   546	   457	-5251.398731
   552	   458	-5251.400262
   555	   459	-5251.402324
   559	   460	-5251.404145
   560	   461	-5251.431900
   562	   462	-5251.433721
   566	   463	-5251.442958
   571	   464	-5251.452422
   574	   465	-5251.453688
   575	   466	-5251.459850
   576	   467	-5251.461751
   577	   468	-5251.471650
   580	   469	-5251.474048
   583	   470	-5251.487075
   584	   471	-5251.492445
   586	   472	-5251.498931
   589	   473	-5251.500630
   591	   474	-5251.504076
   593	   475	-5251.529098
   595	   476	-5251.535063
   602	   477	-5251.540039
   603	   478	-5251.541312
   604	   479	-5251.544512
   605	   480	-5251.546181
   609	   481	-5251.547603
   611	   482	-5251.554333
   612	   483	-5251.555623
   613	   484	-5251.566895
   620	   485	-5251.574241
   625	   486	-5251.584621
   626	   487	-5251.586265
   627	   488	-5251.587460
   628	   489	-5251.588526
   629	   490	-5251.596144
   631	   491	-5251.599365
   638	   492	-5251.603544
