	443	0.7
     0	     0	-1563.507093
     1	     1	-1566.368543
     2	     2	-1567.023304
     3	     3	-1568.002240
     4	     4	-1568.883296
     5	     5	-1569.344247
     6	     6	-1570.110823
     7	     7	-1570.895142
     8	     8	-1571.057491
     9	     9	-1571.871341
    10	    10	-1572.335607
    11	    11	-1572.852199
    12	    12	-1573.556023
    13	    13	-1573.705314
    14	    14	-1574.158469
    15	    15	-1574.754799
    16	    16	-1575.392748
    17	    17	-1575.786014
    18	    18	-1576.019751
    19	    19	-1576.407521
    20	    20	-1576.675050
    21	    21	-1577.676264
    22	    22	-1577.738021
    23	    23	-1578.030218
    24	    24	-1578.554847
    25	    25	-1578.895863
    26	    26	-1579.034770
    27	    27	-1579.408723
    28	    28	-1579.812949
    29	    29	-1580.381365
    30	    30	-1580.543974
    31	    31	-1580.772233
    32	    32	-1581.166014
    33	    33	-1581.410553
    34	    34	-1581.692892
    35	    35	-1582.032349
    36	    36	-1582.581248
    37	    37	-1582.748258
    38	    38	-1583.310611
    39	    39	-1583.532729
    40	    40	-1583.827766
    41	    41	-1583.990186
    42	    42	-1584.238913
    43	    43	-1584.802437
    44	    44	-1585.010604
    45	    45	-1585.315550
    46	    46	-1585.762016
    47	    47	-1586.370985
    48	    48	-1586.544775
    49	    49	-1587.051212
    50	    50	-1587.297359
    51	    51	-1587.309832
    52	    52	-1587.475320
    53	    53	-1587.801341
    54	    54	-1587.838534
    55	    55	-1588.261618
    56	    56	-1588.361165
    57	    57	-1588.718938
    58	    58	-1589.110497
    59	    59	-1589.249220
    61	    60	-1589.481873
    62	    61	-1589.670441
    63	    62	-1590.156374
    65	    63	-1590.490365
    66	    64	-1590.570284
    67	    65	-1590.719544
    68	    66	-1590.851593
    69	    67	-1590.969331
    70	    68	-1591.247523
    71	    69	-1591.317537
    72	    70	-1591.426406
    73	    71	-1591.617278
    74	    72	-1591.698884
    75	    73	-1591.960930
    76	    74	-1592.215614
    77	    75	-1592.414025
    78	    76	-1592.484362
    79	    77	-1592.692519
    80	    78	-1592.802061
    81	    79	-1593.025835
    82	    80	-1593.140591
    83	    81	-1593.292634
    84	    82	-1593.534956
    85	    83	-1593.675164
    86	    84	-1593.781245
    87	    85	-1593.882967
    88	    86	-1593.911934
    89	    87	-1594.014026
    90	    88	-1594.299202
    91	    89	-1594.343450
    92	    90	-1594.536303
    93	    91	-1594.710542
    94	    92	-1594.897142
    95	    93	-1594.973972
    96	    94	-1595.126232
    97	    95	-1595.264479
    98	    96	-1595.400225
    99	    97	-1595.536450
   100	    98	-1595.588392
   101	    99	-1595.663414
   102	   100	-1595.722812
   103	   101	-1595.907777
   104	   102	-1595.969686
   105	   103	-1596.127511
   106	   104	-1596.162746
   107	   105	-1596.219058
   108	   106	-1596.342457
   109	   107	-1596.448500
   110	   108	-1596.644492
   111	   109	-1596.729911
   112	   110	-1596.802608
   113	   111	-1596.958771
   114	   112	-1597.144836
   115	   113	-1597.150669
   116	   114	-1597.259050
   117	   115	-1597.387692
   118	   116	-1597.424864
   119	   117	-1597.515981
   120	   118	-1597.612346
   121	   119	-1597.655095
   122	   120	-1597.707658
   123	   121	-1597.776884
   124	   122	-1597.796148
   125	   123	-1597.882516
   126	   124	-1598.081683
   127	   125	-1598.089508
   128	   126	-1598.153131
   129	   127	-1598.178241
   130	   128	-1598.279110
   131	   129	-1598.332198
   132	   130	-1598.471598
   133	   131	-1598.555652
   134	   132	-1598.594580
   135	   133	-1598.652606
   136	   134	-1598.759661
   137	   135	-1598.764533
   138	   136	-1598.832990
   139	   137	-1598.907244
   140	   138	-1598.992325
   142	   139	-1599.118052
   143	   140	-1599.179178
   144	   141	-1599.220727
   145	   142	-1599.228582
   146	   143	-1599.232051
   147	   144	-1599.274473
   148	   145	-1599.298600
   149	   146	-1599.400699
   150	   147	-1599.453817
   151	   148	-1599.536763
   152	   149	-1599.577960
   154	   150	-1599.634338
   155	   151	-1599.697790
   157	   152	-1599.775732
   158	   153	-1599.812897
   159	   154	-1599.871242
   160	   155	-1599.901212
   161	   156	-1599.937737
   165	   157	-1599.965619
   166	   158	-1599.972009
   167	   159	-1599.989726
   168	   160	-1599.991217
   169	   161	-1600.065927
   170	   162	-1600.071819
   171	   163	-1600.082819
   172	   164	-1600.129276
   173	   165	-1600.144462
   174	   166	-1600.157542
   175	   167	-1600.159189
   176	   168	-1600.177345
   177	   169	-1600.200674
   178	   170	-1600.206385
   179	   171	-1600.258654
   180	   172	-1600.261450
   182	   173	-1600.271970
   184	   174	-1600.274466
   185	   175	-1600.322219
   186	   176	-1600.325504
   187	   177	-1600.357431
   189	   178	-1600.374208
   190	   179	-1600.388896
   192	   180	-1600.395008
   193	   181	-1600.461570
