	443	0.7
     0	     0	-1565.342892
     1	     1	-1567.739743
     2	     2	-1568.667998
     3	     3	-1570.018757
     4	     4	-1570.876947
     5	     5	-1571.511114
     6	     6	-1572.036749
     7	     7	-1572.470486
     8	     8	-1573.832017
     9	     9	-1574.465544
    10	    10	-1575.052622
    11	    11	-1575.463924
    12	    12	-1575.818702
    13	    13	-1576.611476
    14	    14	-1577.202933
    15	    15	-1577.644687
    16	    16	-1577.984580
    17	    17	-1578.469235
    18	    18	-1579.359646
    19	    19	-1579.936947
    20	    20	-1580.296052
    21	    21	-1581.210059
    22	    22	-1581.853629
    23	    23	-1582.427318
    24	    24	-1582.483263
    25	    25	-1583.020485
    26	    26	-1583.171749
    27	    27	-1583.601052
    28	    28	-1583.925894
    29	    29	-1584.149233
    30	    30	-1584.467253
    31	    31	-1584.938604
    32	    32	-1585.276694
    33	    33	-1585.427688
    34	    34	-1585.966639
    35	    35	-1586.201494
    36	    36	-1586.756361
    37	    37	-1587.118391
    38	    38	-1587.420552
    40	    39	-1587.703167
    41	    40	-1588.374587
    42	    41	-1588.453813
    43	    42	-1588.768153
    44	    43	-1588.965082
    45	    44	-1589.252417
    46	    45	-1589.637575
    47	    46	-1589.721826
    48	    47	-1589.999316
    49	    48	-1590.195327
    50	    49	-1590.683956
    51	    50	-1590.918332
    52	    51	-1591.140839
    53	    52	-1591.173008
    54	    53	-1591.564935
    55	    54	-1591.808826
    56	    55	-1592.048285
    57	    56	-1592.315490
    58	    57	-1592.353684
    59	    58	-1592.601644
    60	    59	-1592.967981
    61	    60	-1593.197997
    63	    61	-1593.497826
    64	    62	-1593.541603
    65	    63	-1593.711395
    66	    64	-1593.901500
    67	    65	-1594.143431
    68	    66	-1594.195717
    69	    67	-1594.270314
    70	    68	-1594.422076
    71	    69	-1594.562668
    72	    70	-1594.691722
    73	    71	-1594.777955
    74	    72	-1594.901257
    76	    73	-1595.033050
    77	    74	-1595.222259
    78	    75	-1595.345446
    79	    76	-1595.415904
    80	    77	-1595.502056
    81	    78	-1595.648334
    82	    79	-1595.657240
    83	    80	-1595.824549
    84	    81	-1595.921752
    85	    82	-1596.162749
    86	    83	-1596.205136
    87	    84	-1596.314941
    88	    85	-1596.480692
    89	    86	-1596.547112
    90	    87	-1596.732381
    92	    88	-1596.797846
    93	    89	-1596.802516
    94	    90	-1596.891752
    95	    91	-1597.005198
    96	    92	-1597.178479
    97	    93	-1597.270208
    98	    94	-1597.400423
    99	    95	-1597.487249
   100	    96	-1597.589802
   101	    97	-1597.609102
   102	    98	-1597.726618
   103	    99	-1597.793165
   104	   100	-1597.863896
   105	   101	-1597.972661
   106	   102	-1598.051827
   107	   103	-1598.208681
   108	   104	-1598.281445
   109	   105	-1598.348053
   110	   106	-1598.429287
   111	   107	-1598.437995
   112	   108	-1598.470160
   113	   109	-1598.529681
   114	   110	-1598.598233
   115	   111	-1598.650509
   116	   112	-1598.686281
   117	   113	-1598.735729
   118	   114	-1598.859724
   119	   115	-1598.912592
   120	   116	-1598.939910
   121	   117	-1598.972282
   122	   118	-1599.088934
   123	   119	-1599.102274
   124	   120	-1599.144644
