1417	0.000000
1	19.866000	19.866000	19.866000
1	17.879400	17.879400	19.866000
1	19.866000	17.879400	17.879400
1	17.879400	19.866000	17.879400
1	21.852600	17.879400	19.866000
1	17.879400	21.852600	19.866000
1	19.866000	21.852600	17.879400
0	21.852600	19.866000	17.879400
0	19.866000	17.879400	21.852600
1	17.879400	19.866000	21.852600
0	21.852600	21.852600	19.866000
1	19.866000	21.852600	21.852600
1	21.852600	19.866000	21.852600
1	19.866000	19.866000	15.892800
1	19.866000	15.892800	19.866000
1	15.892800	19.866000	19.866000
1	23.839200	19.866000	19.866000
1	19.866000	23.839200	19.866000
1	19.866000	19.866000	23.839200
1	17.879400	17.879400	15.892800
0	15.892800	17.879400	17.879400
1	17.879400	15.892800	17.879400
1	21.852600	17.879400	15.892800
0	17.879400	21.852600	15.892800
1	21.852600	15.892800	17.879400
1	15.892800	21.852600	17.879400
1	15.892800	17.879400	21.852600
1	17.879400	15.892800	21.852600
1	21.852600	21.852600	15.892800
1	21.852600	15.892800	21.852600
0	15.892800	21.852600	21.852600
0	17.879400	17.879400	23.839200
1	23.839200	17.879400	17.879400
1	17.879400	23.839200	17.879400
0	21.852600	17.879400	23.839200
1	17.879400	21.852600	23.839200
1	23.839200	21.852600	17.879400
1	21.852600	23.839200	17.879400
1	23.839200	17.879400	21.852600
0	17.879400	23.839200	21.852600
1	21.852600	21.852600	23.839200
0	23.839200	21.852600	21.852600
1	21.852600	23.839200	21.852600
0	19.866000	15.892800	15.892800
0	15.892800	19.866000	15.892800
0	15.892800	15.892800	19.866000
1	23.839200	19.866000	15.892800
1	19.866000	23.839200	15.892800
0	23.839200	15.892800	19.866000
1	15.892800	23.839200	19.866000
1	19.866000	15.892800	23.839200
1	15.892800	19.866000	23.839200
1	23.839200	23.839200	19.866000
1	23.839200	19.866000	23.839200
0	19.866000	23.839200	23.839200
0	17.879400	13.906200	19.866000
1	13.906200	17.879400	19.866000
1	19.866000	17.879400	13.906200
1	17.879400	19.866000	13.906200
1	19.866000	13.906200	17.879400
1	13.906200	19.866000	17.879400
1	21.852600	13.906200	19.866000
1	13.906200	21.852600	19.866000
0	19.866000	21.852600	13.906200
1	21.852600	19.866000	13.906200
1	19.866000	13.906200	21.852600
0	13.906200	19.866000	21.852600
1	25.825800	17.879400	19.866000
1	17.879400	25.825800	19.866000
0	25.825800	19.866000	17.879400
0	19.866000	25.825800	17.879400
1	19.866000	17.879400	25.825800
1	17.879400	19.866000	25.825800
1	25.825800	21.852600	19.866000
1	21.852600	25.825800	19.866000
1	25.825800	19.866000	21.852600
1	19.866000	25.825800	21.852600
1	19.866000	21.852600	25.825800
1	21.852600	19.866000	25.825800
1	15.892800	15.892800	15.892800
0	23.839200	15.892800	15.892800
1	15.892800	23.839200	15.892800
1	15.892800	15.892800	23.839200
0	23.839200	23.839200	15.892800
1	23.839200	15.892800	23.839200
1	15.892800	23.839200	23.839200
1	23.839200	23.839200	23.839200
1	17.879400	13.906200	15.892800
1	13.906200	17.879400	15.892800
1	15.892800	17.879400	13.906200
1	17.879400	15.892800	13.906200
1	15.892800	13.906200	17.879400
1	13.906200	15.892800	17.879400
0	21.852600	13.906200	15.892800
1	13.906200	21.852600	15.892800
1	21.852600	15.892800	13.906200
1	15.892800	21.852600	13.906200
1	15.892800	13.906200	21.852600
1	13.906200	15.892800	21.852600
1	17.879400	13.906200	23.839200
1	13.906200	17.879400	23.839200
1	23.839200	17.879400	13.906200
1	17.879400	23.839200	13.906200
1	23.839200	13.906200	17.879400
0	13.906200	23.839200	17.879400
1	21.852600	13.906200	23.839200
1	13.906200	21.852600	23.839200
0	23.839200	21.852600	13.906200
1	21.852600	23.839200	13.906200
1	23.839200	13.906200	21.852600
1	13.906200	23.839200	21.852600
1	25.825800	17.879400	15.892800
1	17.879400	25.825800	15.892800
1	25.825800	15.892800	17.879400
1	15.892800	25.825800	17.879400
1	15.892800	17.879400	25.825800
1	17.879400	15.892800	25.825800
1	25.825800	21.852600	15.892800
1	21.852600	25.825800	15.892800
1	25.825800	15.892800	21.852600
1	15.892800	25.825800	21.852600
1	21.852600	15.892800	25.825800
0	15.892800	21.852600	25.825800
0	25.825800	17.879400	23.839200
1	17.879400	25.825800	23.839200
1	23.839200	25.825800	17.879400
1	25.825800	23.839200	17.879400
1	23.839200	17.879400	25.825800
1	17.879400	23.839200	25.825800
1	25.825800	21.852600	23.839200
1	21.852600	25.825800	23.839200
1	23.839200	25.825800	21.852600
1	25.825800	23.839200	21.852600
1	23.839200	21.852600	25.825800
1	21.852600	23.839200	25.825800
1	19.866000	19.866000	11.919600
1	19.866000	11.919600	19.866000
1	11.919600	19.866000	19.866000
1	27.812400	19.866000	19.866000
0	19.866000	27.812400	19.866000
0	19.866000	19.866000	27.812400
1	13.906200	13.906200	19.866000
1	19.866000	13.906200	13.906200
1	13.906200	19.866000	13.906200
1	17.879400	11.919600	17.879400
1	11.919600	17.879400	17.879400
0	17.879400	17.879400	11.919600
0	21.852600	17.879400	11.919600
1	17.879400	21.852600	11.919600
1	21.852600	11.919600	17.879400
1	11.919600	21.852600	17.879400
1	17.879400	11.919600	21.852600
1	11.919600	17.879400	21.852600
1	21.852600	21.852600	11.919600
1	25.825800	13.906200	19.866000
1	13.906200	25.825800	19.866000
1	25.825800	19.866000	13.906200
0	19.866000	25.825800	13.906200
0	21.852600	11.919600	21.852600
1	11.919600	21.852600	21.852600
0	19.866000	13.906200	25.825800
1	13.906200	19.866000	25.825800
1	27.812400	17.879400	17.879400
1	17.879400	27.812400	17.879400
1	17.879400	17.879400	27.812400
1	21.852600	17.879400	27.812400
1	17.879400	21.852600	27.812400
1	27.812400	21.852600	17.879400
1	21.852600	27.812400	17.879400
1	27.812400	17.879400	21.852600
1	17.879400	27.812400	21.852600
0	25.825800	25.825800	19.866000
0	21.852600	21.852600	27.812400
0	27.812400	21.852600	21.852600
1	21.852600	27.812400	21.852600
0	25.825800	19.866000	25.825800
