	1417	0.5
   162	   149	-5239.974171
   163	   150	-5240.109672
   164	   151	-5240.195520
   165	   152	-5240.203805
   166	   153	-5240.391327
   167	   154	-5240.454796
   168	   155	-5240.551269
   169	   156	-5240.705830
   170	   157	-5240.764658
   171	   158	-5240.792304
   172	   159	-5240.899216
   173	   160	-5241.012895
   174	   161	-5241.093235
   175	   162	-5241.160330
   176	   163	-5241.328104
   177	   164	-5241.350348
   178	   165	-5241.397166
   179	   166	-5241.499300
   180	   167	-5241.561929
   181	   168	-5241.730677
   182	   169	-5241.805107
   183	   170	-5241.893841
   184	   171	-5241.943385
   185	   172	-5241.959787
   187	   173	-5242.089906
   188	   174	-5242.194847
   189	   175	-5242.218136
   190	   176	-5242.274841
   191	   177	-5242.437509
   192	   178	-5242.460534
   193	   179	-5242.562022
   194	   180	-5242.691753
   195	   181	-5242.785648
   196	   182	-5242.834661
   197	   183	-5242.905740
   198	   184	-5242.972922
   199	   185	-5243.075251
   201	   186	-5243.116869
   202	   187	-5243.132605
   203	   188	-5243.233452
   204	   189	-5243.331382
   205	   190	-5243.441046
   206	   191	-5243.571044
   207	   192	-5243.593742
   208	   193	-5243.681775
   209	   194	-5243.733502
   210	   195	-5243.838835
   211	   196	-5243.856927
   212	   197	-5243.875620
   213	   198	-5243.979592
   214	   199	-5244.068730
   215	   200	-5244.102931
   216	   201	-5244.171917
   217	   202	-5244.237494
   218	   203	-5244.273701
   219	   204	-5244.345895
   220	   205	-5244.376626
   221	   206	-5244.438274
   222	   207	-5244.512800
   223	   208	-5244.534140
   224	   209	-5244.573873
   225	   210	-5244.696893
   226	   211	-5244.742624
   227	   212	-5244.774522
   228	   213	-5244.848657
   229	   214	-5244.899772
   230	   215	-5244.924356
   231	   216	-5245.013984
   232	   217	-5245.066097
   234	   218	-5245.124353
   235	   219	-5245.197961
   236	   220	-5245.239879
   237	   221	-5245.274794
   238	   222	-5245.378164
   239	   223	-5245.449097
   240	   224	-5245.514839
   241	   225	-5245.518875
   242	   226	-5245.615264
   243	   227	-5245.682217
   244	   228	-5245.763094
   245	   229	-5245.820146
   246	   230	-5245.888948
   247	   231	-5245.924250
   248	   232	-5246.062069
   249	   233	-5246.122380
   250	   234	-5246.166863
   251	   235	-5246.216670
   252	   236	-5246.220990
   253	   237	-5246.223168
   254	   238	-5246.278487
   255	   239	-5246.297697
   256	   240	-5246.340008
   257	   241	-5246.375810
   258	   242	-5246.420228
   259	   243	-5246.440135
   260	   244	-5246.445559
   261	   245	-5246.500615
   262	   246	-5246.563185
   263	   247	-5246.615185
   264	   248	-5246.640905
   265	   249	-5246.689954
   266	   250	-5246.721662
   267	   251	-5246.770176
   268	   252	-5246.797680
   269	   253	-5246.817468
   270	   254	-5246.859586
   271	   255	-5246.889840
   272	   256	-5246.918801
   273	   257	-5246.955274
   274	   258	-5247.025942
   275	   259	-5247.055319
   276	   260	-5247.114096
   277	   261	-5247.128233
   278	   262	-5247.175632
   279	   263	-5247.193660
   280	   264	-5247.213568
   282	   265	-5247.257264
   283	   266	-5247.264794
   284	   267	-5247.291472
   285	   268	-5247.350692
   286	   269	-5247.379896
   287	   270	-5247.485333
   289	   271	-5247.517434
   290	   272	-5247.570498
   291	   273	-5247.612219
   292	   274	-5247.648849
   293	   275	-5247.675026
   295	   276	-5247.706187
   296	   277	-5247.730573
   297	   278	-5247.752421
   298	   279	-5247.791173
   299	   280	-5247.803644
   300	   281	-5247.914577
   301	   282	-5247.940814
   302	   283	-5247.984241
   304	   284	-5248.017752
   305	   285	-5248.049027
   306	   286	-5248.059618
   307	   287	-5248.092689
   308	   288	-5248.140840
   309	   289	-5248.153776
   310	   290	-5248.167291
   311	   291	-5248.192905
   312	   292	-5248.206199
   313	   293	-5248.236073
   314	   294	-5248.274668
   315	   295	-5248.329407
   316	   296	-5248.348770
   317	   297	-5248.382432
   318	   298	-5248.418309
   319	   299	-5248.478737
   320	   300	-5248.479781
   321	   301	-5248.481121
   322	   302	-5248.514748
   323	   303	-5248.582780
   325	   304	-5248.609837
   326	   305	-5248.654609
   327	   306	-5248.686466
   328	   307	-5248.760865
   329	   308	-5248.797075
   330	   309	-5248.815852
   332	   310	-5248.873875
   333	   311	-5248.888198
   335	   312	-5248.897066
   336	   313	-5248.917938
   337	   314	-5248.920145
   338	   315	-5248.989446
   340	   316	-5249.029731
   342	   317	-5249.084373
   344	   318	-5249.091541
   345	   319	-5249.123160
   346	   320	-5249.131501
   347	   321	-5249.132929
   348	   322	-5249.155803
   349	   323	-5249.161399
   350	   324	-5249.188024
   351	   325	-5249.213480
   352	   326	-5249.243047
   353	   327	-5249.278061
   354	   328	-5249.293091
   355	   329	-5249.298154
   356	   330	-5249.299373
   357	   331	-5249.322605
   358	   332	-5249.375936
   360	   333	-5249.404988
   361	   334	-5249.444507
   362	   335	-5249.460998
   363	   336	-5249.464250
   364	   337	-5249.485773
   365	   338	-5249.496201
   366	   339	-5249.512760
   367	   340	-5249.545670
   368	   341	-5249.561735
   369	   342	-5249.591809
   370	   343	-5249.605303
   371	   344	-5249.631670
   372	   345	-5249.652705
   373	   346	-5249.658668
   374	   347	-5249.661394
   375	   348	-5249.693830
   376	   349	-5249.735561
   378	   350	-5249.751472
   379	   351	-5249.762012
   380	   352	-5249.785825
   381	   353	-5249.800641
   382	   354	-5249.847833
   385	   355	-5249.865949
   387	   356	-5249.868527
   388	   357	-5249.883962
   389	   358	-5249.899329
   390	   359	-5249.927045
   391	   360	-5249.935207
   392	   361	-5249.972699
   393	   362	-5250.002704
   394	   363	-5250.032351
   395	   364	-5250.041858
   396	   365	-5250.065031
   397	   366	-5250.070812
   399	   367	-5250.109250
   400	   368	-5250.112628
   401	   369	-5250.146062
   402	   370	-5250.161629
   403	   371	-5250.172411
   404	   372	-5250.185648
   405	   373	-5250.191462
   406	   374	-5250.195407
   407	   375	-5250.204763
   408	   376	-5250.216577
   409	   377	-5250.230840
   410	   378	-5250.242328
   411	   379	-5250.250906
   412	   380	-5250.264640
   413	   381	-5250.298331
   415	   382	-5250.306788
   417	   383	-5250.316723
   418	   384	-5250.325180
   419	   385	-5250.337217
   420	   386	-5250.339212
   421	   387	-5250.356304
   422	   388	-5250.378977
   423	   389	-5250.392309
   424	   390	-5250.437528
   427	   391	-5250.447205
   428	   392	-5250.461830
   429	   393	-5250.474037
   430	   394	-5250.480260
   433	   395	-5250.504913
   434	   396	-5250.507364
   435	   397	-5250.512976
   436	   398	-5250.516626
   437	   399	-5250.556689
   441	   400	-5250.580287
   442	   401	-5250.588606
   443	   402	-5250.590681
   444	   403	-5250.606116
   445	   404	-5250.609846
   446	   405	-5250.623389
   447	   406	-5250.653967
   449	   407	-5250.660940
   451	   408	-5250.674123
   455	   409	-5250.700585
   456	   410	-5250.707199
   457	   411	-5250.712202
   458	   412	-5250.745272
   459	   413	-5250.756143
   462	   414	-5250.770025
   464	   415	-5250.771648
   465	   416	-5250.786094
   467	   417	-5250.816462
   470	   418	-5250.819729
   471	   419	-5250.831502
   472	   420	-5250.839662
   473	   421	-5250.850358
   474	   422	-5250.853933
   477	   423	-5250.894553
   478	   424	-5250.909108
   483	   425	-5250.916371
   484	   426	-5250.946716
   485	   427	-5250.952617
   487	   428	-5250.953737
   488	   429	-5250.970051
   489	   430	-5250.985605
   491	   431	-5250.989235
   492	   432	-5250.993681
   493	   433	-5251.014514
   496	   434	-5251.025968
   499	   435	-5251.033407
   500	   436	-5251.044053
   501	   437	-5251.051493
   504	   438	-5251.083796
   505	   439	-5251.090293
   506	   440	-5251.126202
   511	   441	-5251.132833
   512	   442	-5251.137680
   514	   443	-5251.157065
   515	   444	-5251.166846
   517	   445	-5251.168458
   518	   446	-5251.170082
   522	   447	-5251.178902
   525	   448	-5251.192038
   526	   449	-5251.210497
   527	   450	-5251.212098
   530	   451	-5251.219561
   533	   452	-5251.225814
   537	   453	-5251.227503
   538	   454	-5251.241247
   539	   455	-5251.245621
   544	   456	-5251.252259
   545	   457	-5251.257097
   548	   458	-5251.261007
   553	   459	-5251.269267
   556	   460	-5251.270858
   558	   461	-5251.275061
   559	   462	-5251.292865
   564	   463	-5251.295506
   565	   464	-5251.328676
   566	   465	-5251.331003
   567	   466	-5251.344277
   571	   467	-5251.348761
   581	   468	-5251.359400
   582	   469	-5251.362245
   583	   470	-5251.368039
   584	   471	-5251.369589
   585	   472	-5251.374262
   586	   473	-5251.394099
   587	   474	-5251.399892
   589	   475	-5251.402600
   592	   476	-5251.408485
   601	   477	-5251.418443
   603	   478	-5251.424636
   604	   479	-5251.435872
   611	   480	-5251.437418
   625	   481	-5251.440281
   626	   482	-5251.446893
   629	   483	-5251.451078
   650	   484	-5251.458812
   653	   485	-5251.460187
   654	   486	-5251.462122
   656	   487	-5251.465590
   659	   488	-5251.474674
   661	   489	-5251.482041
   662	   490	-5251.486017
   667	   491	-5251.491440
   668	   492	-5251.493138
   669	   493	-5251.501724
   670	   494	-5251.507147
   672	   495	-5251.508713
   673	   496	-5251.510738
   678	   497	-5251.516671
   679	   498	-5251.523721
   686	   499	-5251.529899
   690	   500	-5251.535001
   695	   501	-5251.539137
   696	   502	-5251.549765
   699	   503	-5251.553570
   704	   504	-5251.556577
   709	   505	-5251.566485
   714	   506	-5251.601278
   723	   507	-5251.603279
   726	   508	-5251.615986
   728	   509	-5251.620926
   734	   510	-5251.630769
   735	   511	-5251.634609
   740	   512	-5251.636774
   741	   513	-5251.639637
   753	   514	-5251.647562
   754	   515	-5251.654815
   756	   516	-5251.661703
   763	   517	-5251.668685
   766	   518	-5251.670554
   772	   519	-5251.678746
   813	   520	-5251.682706
   818	   521	-5251.688318
   829	   522	-5251.694212
   836	   523	-5251.699989
   850	   524	-5251.709051
   862	   525	-5251.713760
   866	   526	-5251.715838
   871	   527	-5251.717292
   886	   528	-5251.725022
   900	   529	-5251.731083
   925	   530	-5251.735213
   932	   531	-5251.738703
   933	   532	-5251.742154
   934	   533	-5251.743452
   936	   534	-5251.746433
   937	   535	-5251.747731
   946	   536	-5251.755802
   947	   537	-5251.761225
   949	   538	-5251.762599
   950	   539	-5251.777683
   956	   540	-5251.782450
   959	   541	-5251.786244
   960	   542	-5251.802129
   961	   543	-5251.807548
   963	   544	-5251.811298
   966	   545	-5251.816779
   972	   546	-5251.820348
   973	   547	-5251.824491
   980	   548	-5251.829435
   981	   549	-5251.835746
  1007	   550	-5251.839157
  1035	   551	-5251.844757
  1037	   552	-5251.849984
  1043	   553	-5251.852686
  1045	   554	-5251.854477
  1073	   555	-5251.857370
  1102	   556	-5251.864308
  1104	   557	-5251.871049
  1108	   558	-5251.875510
  1130	   559	-5251.879154
  1185	   560	-5251.883594
  1186	   561	-5251.888902
  1192	   562	-5251.893024
  1239	   563	-5251.896973
  1250	   564	-5251.912027
  1290	   565	-5251.915013
  1295	   566	-5251.922665
  1296	   567	-5251.923722
  1307	   568	-5251.925642
  1313	   569	-5251.930270
  1316	   570	-5251.939644
  1317	   571	-5251.950058
  1318	   572	-5251.951978
  1345	   573	-5251.955365
  1373	   574	-5251.964531
  1407	   575	-5251.978401
  1410	   576	-5251.984987
  1419	   577	-5251.992842
  1514	   578	-5251.994994
  1515	   579	-5252.000927
  1580	   580	-5252.002081
  1615	   581	-5252.004540
  1651	   582	-5252.012835
  1660	   583	-5252.014627
  1661	   584	-5252.020130
  1761	   584	-5252.020130
  1847	   585	-5252.021341
  1873	   586	-5252.026521
  1885	   587	-5252.028100
  1886	   588	-5252.032440
  1888	   589	-5252.036538
  1911	   590	-5252.038383
  1919	   591	-5252.040968
  2019	   591	-5252.040968
  2119	   591	-5252.040968
  2173	   592	-5252.043548
  2234	   593	-5252.051007
  2252	   594	-5252.053460
  2254	   595	-5252.054832
  2257	   596	-5252.056090
  2258	   597	-5252.057736
  2295	   598	-5252.064084
  2323	   599	-5252.068703
  2388	   600	-5252.070495
  2488	   600	-5252.070555
  2515	   601	-5252.087804
  2615	   60
