	443	0.5
     0	     0	-1582.938919
     1	     1	-1583.179598
     2	     2	-1583.375665
     3	     3	-1583.578662
     4	     4	-1583.773281
     6	     5	-1584.038551
     7	     6	-1584.498224
     8	     7	-1584.614967
     9	     8	-1584.642048
    10	     9	-1584.903058
    11	    10	-1584.917459
    12	    11	-1585.053899
    14	    12	-1585.160282
    15	    13	-1585.218326
    16	    14	-1585.668695
    17	    15	-1585.792736
    18	    16	-1585.796762
    19	    17	-1586.084066
    20	    18	-1586.111201
    21	    19	-1586.240920
    22	    20	-1586.600698
    23	    21	-1586.609756
    24	    22	-1586.621033
    26	    23	-1586.814685
    27	    24	-1587.037970
    28	    25	-1587.095625
    29	    26	-1587.172237
    30	    27	-1587.235566
    31	    28	-1587.334136
    32	    29	-1587.503269
    33	    30	-1587.811764
    34	    31	-1587.847645
    35	    32	-1587.934644
    36	    33	-1587.994662
    37	    34	-1588.098545
    38	    35	-1588.236603
    39	    36	-1588.277422
    40	    37	-1588.421256
    41	    38	-1588.492120
    42	    39	-1588.756749
    44	    40	-1588.883590
    45	    41	-1589.054596
    46	    42	-1589.181107
    47	    43	-1589.241863
    48	    44	-1589.423638
    49	    45	-1589.537571
    51	    46	-1589.548745
    52	    47	-1589.633082
    53	    48	-1589.861541
    54	    49	-1589.967283
    55	    50	-1590.085449
    57	    51	-1590.122322
    58	    52	-1590.170441
    59	    53	-1590.259087
    60	    54	-1590.361056
    61	    55	-1590.502633
    63	    56	-1590.583201
    64	    57	-1590.630179
    65	    58	-1590.689934
    66	    59	-1590.811444
    67	    60	-1590.910234
    68	    61	-1591.019358
    69	    62	-1591.124334
    70	    63	-1591.209465
    71	    64	-1591.240287
    72	    65	-1591.303025
    73	    66	-1591.387061
    74	    67	-1591.410115
    75	    68	-1591.452881
    76	    69	-1591.531690
    77	    70	-1591.604885
    78	    71	-1591.666198
    79	    72	-1591.723310
    80	    73	-1591.756681
    81	    74	-1591.784597
    82	    75	-1591.884236
    83	    76	-1591.896602
    84	    77	-1591.948719
    85	    78	-1591.982540
    86	    79	-1592.077043
    87	    80	-1592.160826
    88	    81	-1592.176334
    89	    82	-1592.189811
    90	    83	-1592.227206
    91	    84	-1592.325683
    92	    85	-1592.370647
    93	    86	-1592.416713
    94	    87	-1592.455383
    95	    88	-1592.474999
    96	    89	-1592.513890
    97	    90	-1592.536895
    98	    91	-1592.557816
    99	    92	-1592.614787
   100	    93	-1592.647623
   101	    94	-1592.661819
   102	    95	-1592.734276
   103	    96	-1592.735811
   104	    97	-1592.767226
   105	    98	-1592.802662
   106	    99	-1592.844380
   107	   100	-1592.863520
   108	   101	-1592.894994
   110	   102	-1592.918346
   111	   103	-1592.973968
   112	   104	-1592.995856
   113	   105	-1593.001239
   114	   106	-1593.024969
   115	   107	-1593.085337
   117	   108	-1593.096253
   118	   109	-1593.116370
   119	   110	-1593.139910
   120	   111	-1593.161809
   122	   112	-1593.191106
   123	   113	-1593.214829
   124	   114	-1593.216017
   125	   115	-1593.240342
   126	   116	-1593.249508
   127	   117	-1593.282085
   130	   118	-1593.305197
   132	   119	-1593.317053
   133	   120	-1593.320460
   135	   121	-1593.332023
   136	   122	-1593.345470
   137	   123	-1593.357803
   139	   124	-1593.402090
   142	   125	-1593.431315
   143	   126	-1593.450154
   146	   127	-1593.454238
   147	   128	-1593.473532
   148	   129	-1593.477309
