	443	0.5
     0	     0	-1582.636486
     1	     1	-1583.684717
     2	     2	-1583.737014
     5	     3	-1583.899736
     6	     4	-1584.103566
     7	     5	-1584.246565
     8	     6	-1584.372552
     9	     7	-1584.399183
    10	     8	-1584.545947
    11	     9	-1584.768501
    12	    10	-1584.894760
    13	    11	-1585.126108
    14	    12	-1585.134116
    15	    13	-1585.377320
    16	    14	-1585.494658
    17	    15	-1585.522988
    18	    16	-1585.802771
    19	    17	-1585.855163
    20	    18	-1585.958767
    21	    19	-1586.356637
    22	    20	-1586.504815
    23	    21	-1586.512869
    24	    22	-1586.633697
    25	    23	-1586.994620
    26	    24	-1587.192329
    28	    25	-1587.338273
    30	    26	-1587.420472
    31	    27	-1587.464588
    32	    28	-1587.584280
    33	    29	-1587.952304
    35	    30	-1588.202433
    36	    31	-1588.257900
    37	    32	-1588.361372
    38	    33	-1588.439389
    39	    34	-1588.603394
    40	    35	-1588.733305
    41	    36	-1588.744311
    42	    37	-1588.813630
    43	    38	-1588.955511
    44	    39	-1588.988751
    45	    40	-1589.168611
    46	    41	-1589.262401
    47	    42	-1589.281045
    48	    43	-1589.428141
    49	    44	-1589.434310
    50	    45	-1589.548494
    51	    46	-1589.635915
    52	    47	-1589.692887
    53	    48	-1589.805931
    54	    49	-1589.855751
    55	    50	-1589.998625
    56	    51	-1590.044490
    57	    52	-1590.195471
    58	    53	-1590.321176
    59	    54	-1590.323636
    60	    55	-1590.463575
    61	    56	-1590.604404
    62	    57	-1590.697057
    64	    58	-1590.804303
    65	    59	-1590.828182
    66	    60	-1590.851112
    67	    61	-1590.977956
    68	    62	-1591.011248
    69	    63	-1591.163769
    70	    64	-1591.222521
    72	    65	-1591.263511
    73	    66	-1591.284209
    74	    67	-1591.354886
    75	    68	-1591.471621
    76	    69	-1591.638982
    77	    70	-1591.717028
    78	    71	-1591.762006
    79	    72	-1591.769560
    80	    73	-1591.788099
    81	    74	-1591.871873
    82	    75	-1591.895155
    83	    76	-1591.958430
    85	    77	-1591.994197
    86	    78	-1591.997394
    87	    79	-1592.035384
