	1417	0.5
     0	     0	-5137.559138
     1	     1	-5140.574320
     2	     2	-5141.669836
     3	     3	-5142.922541
     4	     4	-5144.184843
     5	     5	-5146.557484
     6	     6	-5147.338683
     7	     7	-5147.904336
     8	     8	-5148.517002
     9	     9	-5149.960407
    10	    10	-5151.968052
    11	    11	-5153.124376
    12	    12	-5153.560480
    13	    13	-5154.188032
    14	    14	-5154.642773
    15	    15	-5156.035224
    16	    16	-5157.406594
    17	    17	-5158.203179
    18	    18	-5159.138521
    19	    19	-5159.944011
    20	    20	-5160.430002
    21	    21	-5161.247319
    22	    22	-5162.180266
    23	    23	-5162.757749
    24	    24	-5163.372983
    25	    25	-5164.746575
    26	    26	-5165.811727
    27	    27	-5166.583954
    28	    28	-5166.962345
    29	    29	-5168.157889
    30	    30	-5168.807060
    31	    31	-5169.021737
    32	    32	-5169.987284
    33	    33	-5170.722364
    34	    34	-5171.072406
    35	    35	-5171.998871
    36	    36	-5173.435756
    37	    37	-5173.762804
    38	    38	-5174.175751
    39	    39	-5175.327001
    40	    40	-5175.631061
    41	    41	-5176.820606
    42	    42	-5177.388308
    43	    43	-5178.556719
    44	    44	-5179.755102
    45	    45	-5180.105827
    46	    46	-5180.807777
    47	    47	-5181.627808
    48	    48	-5182.042212
    49	    49	-5182.781287
    50	    50	-5183.256907
    51	    51	-5184.187058
    52	    52	-5185.244422
    53	    53	-5185.353497
    54	    54	-5185.970604
    55	    55	-5186.700237
    56	    56	-5187.657195
    57	    57	-5188.214585
    58	    58	-5188.511151
    59	    59	-5188.866559
    60	    60	-5189.377687
    61	    61	-5190.033118
    62	    62	-5190.234073
    63	    63	-5190.632298
    64	    64	-5191.084626
    65	    65	-5192.310036
    66	    66	-5192.538682
    67	    67	-5193.146098
    68	    68	-5194.097641
    69	    69	-5194.187947
    70	    70	-5195.246687
    71	    71	-5195.575407
    72	    72	-5196.002320
    73	    73	-5196.185398
    74	    74	-5196.696362
    75	    75	-5197.107473
    76	    76	-5197.690355
    77	    77	-5198.227409
    78	    78	-5198.397351
    79	    79	-5199.013811
    80	    80	-5199.407449
    81	    81	-5199.992984
    82	    82	-5200.245836
    83	    83	-5200.887803
    84	    84	-5201.184860
    85	    85	-5201.396147
    86	    86	-5202.000671
    87	    87	-5202.849974
    88	    88	-5202.984455
    89	    89	-5203.339968
    90	    90	-5204.374416
    91	    91	-5204.618331
    92	    92	-5205.052934
    93	    93	-5205.433442
    94	    94	-5206.384582
    95	    95	-5206.555277
    96	    96	-5206.880009
    97	    97	-5207.051169
    98	    98	-5207.352723
    99	    99	-5207.772500
   100	   100	-5208.030413
   101	   101	-5208.481844
   102	   102	-5208.823648
   103	   103	-5208.976299
   104	   104	-5209.594021
   105	   105	-5209.872550
   106	   106	-5210.298077
   107	   107	-5210.856222
   108	   108	-5211.019938
   109	   109	-5211.320794
   110	   110	-5211.673025
   111	   111	-5212.175481
   112	   112	-5212.450481
   113	   113	-5212.858637
   114	   114	-5213.078286
   115	   115	-5213.499299
   116	   116	-5213.740803
   117	   117	-5213.897192
   118	   118	-5214.213501
   119	   119	-5214.615231
   120	   120	-5215.178183
   121	   121	-5215.505009
   122	   122	-5215.762261
   123	   123	-5216.010814
   124	   124	-5216.768251
   126	   125	-5216.985984
   127	   126	-5217.641992
   128	   127	-5217.673169
   129	   128	-5217.854445
   130	   129	-5218.182452
   131	   130	-5218.357012
   132	   131	-5218.804939
   133	   132	-5219.235250
   134	   133	-5219.990538
   135	   134	-5220.266869
   136	   135	-5220.461999
   137	   136	-5220.727827
   138	   137	-5220.895116
   140	   138	-5221.059197
   141	   139	-5221.112293
   142	   140	-5221.397315
   143	   141	-5221.567957
   144	   142	-5222.073182
   145	   143	-5222.408642
   146	   144	-5222.694798
   147	   145	-5222.909146
   148	   146	-5223.049750
   149	   147	-5223.255147
   150	   148	-5223.414603
   151	   149	-5223.601007
   152	   150	-5223.940181
   153	   151	-5224.208250
   154	   152	-5224.321014
   155	   153	-5224.465499
   156	   154	-5224.629839
   157	   155	-5225.085113
   158	   156	-5225.317321
   159	   157	-5225.539176
   160	   158	-5225.574525
   161	   159	-5225.713615
   162	   160	-5225.992594
   163	   161	-5226.120612
   164	   162	-5226.247846
   165	   163	-5226.705067
   166	   164	-5226.763599
   167	   165	-5226.953360
   168	   166	-5227.144192
   169	   167	-5227.393058
   170	   168	-5227.703900
   171	   169	-5227.754513
   172	   170	-5227.987739
   173	   171	-5228.048214
   174	   172	-5228.267497
   175	   173	-5228.499230
   176	   174	-5228.683639
   177	   175	-5228.807682
   178	   176	-5229.119075
   179	   177	-5229.400174
   180	   178	-5229.732699
   181	   179	-5229.900850
   182	   180	-5230.031316
   183	   181	-5230.233622
   184	   182	-5230.540111
   185	   183	-5230.561081
   186	   184	-5230.595325
   187	   185	-5230.699975
   188	   186	-5231.072243
   189	   187	-5231.167418
   190	   188	-5231.343624
   191	   189	-5231.492688
   192	   190	-5231.666103
   193	   191	-5231.799138
   194	   192	-5231.970367
   195	   193	-5232.113327
   196	   194	-5232.212463
   197	   195	-5232.366321
   198	   196	-5232.480898
   199	   197	-5232.611393
   200	   198	-5232.652740
   201	   199	-5232.971548
   202	   200	-5233.129332
   203	   201	-5233.494323
   204	   202	-5233.729987
   205	   203	-5233.818766
   206	   204	-5233.897441
   207	   205	-5233.957438
   208	   206	-5233.965877
   209	   207	-5234.104282
   210	   208	-5234.286900
   211	   209	-5234.419145
   212	   210	-5234.550252
   213	   211	-5234.653671
   214	   212	-5234.929412
   215	   213	-5235.115453
   216	   214	-5235.121399
   217	   215	-5235.169131
   218	   216	-5235.461520
   219	   217	-5235.574351
   221	   218	-5235.633555
   222	   219	-5235.734050
   223	   220	-5235.901138
   224	   221	-5236.035568
   225	   222	-5236.072131
   226	   223	-5236.273918
   227	   224	-5236.312923
   228	   225	-5236.667715
   229	   226	-5236.794066
