	443	0.5
  1448	   184	-1593.832304
  1526	   185	-1593.834757
  1564	   186	-1593.839182
  1567	   187	-1593.848354
  1667	   187	-1593.848354
  1765	   188	-1593.850450
  1865	   188	-1593.850450
  1878	   189	-1593.852201
  1978	   189	-1593.852201
  2078	   189	-1593.852201
  2178	   189	-1593.852335
  2265	   190	-1593.854512
  2365	   190	-1593.854512
  2441	   191	-1593.860116
  2541	   191	-1593.860116
  2641	   191	-1593.860116
  2741	   191	-1593.860116
  2841	   191	-1593.860116
  2941	   191	-1593.860116
  3041	   191	-1593.860116
  3141	   191	-1593.860116
  3241	   191	-1593.860116
  3341	   191	-1593.860116
  3441	   191	-1593.860116
