	443	0.1
     0	     0	-1546.554576
     1	     1	-1547.414333
     2	     2	-1547.881575
     3	     3	-1548.230273
     4	     4	-1548.675422
     5	     5	-1549.089146
     6	     6	-1549.408265
     7	     7	-1549.690033
     8	     8	-1550.048339
     9	     9	-1550.365433
    10	    10	-1550.646061
    11	    11	-1550.686200
    12	    12	-1550.771251
    13	    13	-1550.836034
    14	    14	-1551.007854
    15	    15	-1551.438964
    17	    16	-1551.540559
    18	    17	-1551.711878
    19	    18	-1552.042100
    20	    19	-1552.084644
    21	    20	-1552.200516
    22	    21	-1552.250859
    23	    22	-1552.306059
    24	    23	-1552.433988
    25	    24	-1552.534040
    26	    25	-1552.575180
    27	    26	-1552.604473
    28	    27	-1552.775710
    29	    28	-1552.807157
    30	    29	-1552.825481
    31	    30	-1552.908821
    32	    31	-1552.930608
    33	    32	-1552.941835
    34	    33	-1552.977951
    35	    34	-1553.042145
    36	    35	-1553.062863
    37	    36	-1553.156564
    38	    37	-1553.185408
    39	    38	-1553.235252
    40	    39	-1553.238619
    41	    40	-1553.273271
    42	    41	-1553.283042
    43	    42	-1553.300063
    44	    43	-1553.379870
    45	    44	-1553.433212
    46	    45	-1553.438814
    47	    46	-1553.461323
    48	    47	-1553.530751
    49	    48	-1553.540164
    50	    49	-1553.603854
    51	    50	-1553.615999
    53	    51	-1553.643794
    54	    52	-1553.678975
    55	    53	-1553.718917
    56	    54	-1553.737276
    57	    55	-1553.764232
    59	    56	-1553.768817
    60	    57	-1553.816750
    61	    58	-1553.821469
    62	    59	-1553.828993
    63	    60	-1553.882960
    64	    61	-1553.888761
    65	    62	-1553.917440
    67	    63	-1553.922839
    68	    64	-1553.932090
    69	    65	-1553.951608
    70	    66	-1553.954747
    73	    67	-1553.966835
    76	    68	-1553.981765
    77	    69	-1554.006550
    78	    70	-1554.015039
    79	    71	-1554.025712
    80	    72	-1554.072340
    84	    73	-1554.086583
    85	    74	-1554.098982
    86	    75	-1554.101532
    88	    76	-1554.109516
    89	    77	-1554.117590
    91	    78	-1554.126583
    94	    79	-1554.127854
    95	    80	-1554.129841
    98	    81	-1554.137207
    99	    82	-1554.138244
   106	    83	-1554.139732
   113	    84	-1554.141530
   131	    85	-1554.143358
   231	    85	-1554.143359
   331	    85	-1554.143695
   431	    85	-1554.143695
   531	    85	-1554.143695
   631	    85	-1554.143695
   731	    85	-1554.143695
   831	    85	-1554.143695
   931	    85	-1554.143695
  1031	    85	-1554.143695
  1131	    85	-1554.143695
