	443	0.5
     0	     0	-1583.152756
     1	     1	-1583.625633
     2	     2	-1584.089565
     4	     3	-1584.140989
     6	     4	-1584.439552
     7	     5	-1584.595012
     8	     6	-1584.753643
     9	     7	-1584.793834
    10	     8	-1585.064251
    11	     9	-1585.096041
    12	    10	-1585.104318
    13	    11	-1585.462882
    14	    12	-1585.463885
    15	    13	-1585.557198
    16	    14	-1585.776869
    17	    15	-1585.844285
    18	    16	-1586.128924
    19	    17	-1586.275724
    20	    18	-1586.373982
    21	    19	-1586.617158
    22	    20	-1586.722608
    23	    21	-1586.912790
    24	    22	-1586.985019
    25	    23	-1587.052833
    26	    24	-1587.173249
    27	    25	-1587.364260
    28	    26	-1587.476197
    29	    27	-1587.519902
    30	    28	-1587.703518
    31	    29	-1587.789103
    32	    30	-1587.863165
    33	    31	-1587.939444
    34	    32	-1588.046090
    35	    33	-1588.191856
    36	    34	-1588.257071
    37	    35	-1588.311868
    38	    36	-1588.431339
    39	    37	-1588.518402
    40	    38	-1588.703381
    42	    39	-1588.829140
    43	    40	-1589.051737
    44	    41	-1589.170952
    45	    42	-1589.226782
    46	    43	-1589.329726
    47	    44	-1589.429144
    48	    45	-1589.549669
    49	    46	-1589.702486
    50	    47	-1589.880462
    51	    48	-1589.993003
    52	    49	-1590.285312
    54	    50	-1590.375355
    55	    51	-1590.436127
    56	    52	-1590.529415
    58	    53	-1590.669826
    59	    54	-1590.893095
    60	    55	-1591.012415
    61	    56	-1591.053947
    62	    57	-1591.107628
    63	    58	-1591.217744
    64	    59	-1591.235895
    65	    60	-1591.330011
    66	    61	-1591.409871
    67	    62	-1591.492625
    68	    63	-1591.553822
    69	    64	-1591.608917
    70	    65	-1591.663564
    71	    66	-1591.697018
    72	    67	-1591.800001
    73	    68	-1591.842919
    74	    69	-1591.904542
    75	    70	-1591.942507
    76	    71	-1592.027690
    77	    72	-1592.057766
    78	    73	-1592.153656
    79	    74	-1592.161621
    80	    75	-1592.225435
    81	    76	-1592.301485
    82	    77	-1592.317028
    83	    78	-1592.365648
    84	    79	-1592.419329
    85	    80	-1592.484929
    86	    81	-1592.534463
    87	    82	-1592.576278
    88	    83	-1592.583311
    89	    84	-1592.663121
    90	    85	-1592.741831
    91	    86	-1592.774662
    92	    87	-1592.803922
    94	    88	-1592.841219
    95	    89	-1592.889436
    96	    90	-1592.905793
    97	    91	-1592.921237
    98	    92	-1592.937292
    99	    93	-1592.956093
   100	    94	-1592.976268
   101	    95	-1592.982255
   102	    96	-1593.025447
   104	    97	-1593.027659
   105	    98	-1593.040068
   106	    99	-1593.070033
   107	   100	-1593.080510
   108	   101	-1593.085721
   109	   102	-1593.136127
   110	   103	-1593.143778
   111	   104	-1593.158807
   112	   105	-1593.168312
   113	   106	-1593.202433
   114	   107	-1593.219328
   115	   108	-1593.313864
   118	   109	-1593.322332
   119	   110	-1593.340013
   120	   111	-1593.345227
   121	   112	-1593.354448
   122	   113	-1593.360691
   123	   114	-1593.403670
   124	   115	-1593.412198
   125	   116	-1593.417820
   128	   117	-1593.419187
   129	   118	-1593.433624
   130	   119	-1593.442120
   131	   120	-1593.460659
   132	   121	-1593.463197
   133	   122	-1593.472000
   134	   123	-1593.475594
   135	   124	-1593.482801
   136	   125	-1593.486014
   137	   126	-1593.490689
   140	   127	-1593.508533
   143	   128	-1593.514138
   144	   129	-1593.533968
   145	   130	-1593.536931
   147	   131	-1593.544964
   148	   132	-1593.552600
   152	   133	-1593.562077
   154	   134	-1593.569748
   155	   135	-1593.575822
   157	   136	-1593.578892
   158	   137	-1593.584061
   159	   138	-1593.589746
   160	   139	-1593.591993
   161	   140	-1593.599881
   163	   141	-1593.601469
   164	   142	-1593.604190
   170	   143	-1593.605900
   173	   144	-1593.623062
   174	   145	-1593.626441
   175	   146	-1593.648071
   178	   147	-1593.652166
   184	   148	-1593.653830
   185	   149	-1593.663225
   187	   150	-1593.666750
   188	   151	-1593.670880
   192	   152	-1593.673066
   194	   153	-1593.675767
   200	   154	-1593.679397
   201	   155	-1593.683206
   202	   156	-1593.690388
   209	   157	-1593.695742
   224	   158	-1593.699192
   226	   159	-1593.706432
   227	   160	-1593.709882
   239	   161	-1593.713589
   241	   162	-1593.716001
   253	   163	-1593.720839
   263	   164	-1593.730622
   270	   165	-1593.743148
   272	   166	-1593.745293
   284	   167	-1593.747299
   289	   168	-1593.752955
   294	   169	-1593.759640
   393	   170	-1593.764584
   407	   171	-1593.769776
   446	   172	-1593.772582
   477	   173	-1593.776527
   552	   174	-1593.782719
   625	   175	-1593.785298
   689	   176	-1593.788246
   751	   177	-1593.792112
   795	   178	-1593.798030
   817	   179	-1593.800414
   917	   179	-1593.800414
   986	   180	-1593.808382
   991	   181	-1593.809987
  1091	   181	-1593.810245
  1191	   181	-1593.810245
  1291	   181	-1593.810245
  1391	   181	-1593.810245
  1491	   181	-1593.810510
  1591	   181	-1593.810723
  1691	   181	-1593.810723
  1791	   181	-1593.810723
  1840	   182	-1593.812366
  1940	   182	-1593.812366
  2040	   182	-1593.812366
  2140	   182	-1593.812366
  2240	   182	-1593.812366
  2340	   182	-1593.812366
  2440	   182	-1593.812366
  2540	   182	-1593.812366
  2640	   182	-1593.812366
  2740	   182	-1593.812366
  2840	   182	-1593.812366
