	443	0.4
     0	     0	-1543.650806
     1	     1	-1547.125387
     2	     2	-1548.249850
     3	     3	-1549.170061
     4	     4	-1550.139750
     5	     5	-1550.542769
     6	     6	-1551.100560
     7	     7	-1551.383338
     8	     8	-1551.948783
     9	     9	-1552.557608
    10	    10	-1553.422508
    11	    11	-1553.740598
    12	    12	-1554.523167
    13	    13	-1554.846035
    14	    14	-1555.355739
    15	    15	-1555.946599
    16	    16	-1556.844945
    17	    17	-1557.337013
    18	    18	-1557.587855
    19	    19	-1558.013435
    20	    20	-1558.622364
    21	    21	-1559.008548
    22	    22	-1559.420189
    23	    23	-1559.915204
    24	    24	-1560.337980
    25	    25	-1560.893536
    26	    26	-1561.237903
    27	    27	-1561.868428
    28	    28	-1562.196130
    29	    29	-1562.623807
    30	    30	-1563.092369
    31	    31	-1563.493976
    32	    32	-1563.812735
    33	    33	-1564.214196
    34	    34	-1564.750345
    35	    35	-1565.170180
    36	    36	-1566.113202
    37	    37	-1566.395667
    38	    38	-1566.568155
    39	    39	-1566.862512
    40	    40	-1567.325862
    41	    41	-1567.602065
    42	    42	-1567.905232
    43	    43	-1568.170953
    44	    44	-1568.383854
    45	    45	-1568.638399
    46	    46	-1569.029247
    47	    47	-1569.361117
    48	    48	-1569.715243
    49	    49	-1570.040119
    50	    50	-1570.266146
    51	    51	-1570.604183
    52	    52	-1571.283883
    53	    53	-1571.399597
    54	    54	-1571.671557
    55	    55	-1572.017279
    56	    56	-1572.059294
    57	    57	-1572.991505
    58	    58	-1573.142431
    60	    59	-1573.507204
    61	    60	-1573.975118
    62	    61	-1574.265864
    64	    62	-1574.568824
    65	    63	-1574.811087
    66	    64	-1575.070882
    67	    65	-1575.253863
    68	    66	-1575.397702
    69	    67	-1575.407753
    70	    68	-1575.632347
    71	    69	-1575.881588
    72	    70	-1576.088896
    73	    71	-1576.279667
    74	    72	-1576.663625
    75	    73	-1576.918848
    76	    74	-1577.243879
    77	    75	-1577.409016
    78	    76	-1577.644640
    79	    77	-1577.839353
    80	    78	-1578.054050
    81	    79	-1578.243547
    82	    80	-1578.479394
    83	    81	-1578.569471
    84	    82	-1578.664130
    85	    83	-1578.820211
    86	    84	-1579.038006
    87	    85	-1579.397749
    88	    86	-1579.713355
    89	    87	-1579.747853
    90	    88	-1579.888696
    91	    89	-1580.028368
    92	    90	-1580.476031
    93	    91	-1580.482298
    94	    92	-1580.611668
